en_name,cn_name
Harry Potter and the Order of the Phoenix,哈利波特与凤凰社
Riviera - The Promised Land,约束之地-利维艾拉
Smash Court Tennis 3,扣杀球场3
Capcom Puzzle World,卡普空益智世界
TalkMan Shiki Shabilingual Eikaiwa for Kids! (Software Doukonban),翻译精灵式-英语会话儿童版(Software
Diner Dash - Sizzle & Serve,美女餐厅
Tales of the World - Radiant Mythology,世界传说-光明神话
Mawaskes - Based on Carton-kun,旋转方块
Simple 2500 Series Portable Vol. 10 - The IQ Cube - Moyatte Atama o Puzzle de Sukkiri!,廉价2500系列Vol.10-魔幻方块
PaRappa the Rapper,啪啦啪啦啪
Transformers - The Game,变形金刚
Lumines (3.51),音乐方块(3.51)
Shrek the Third,怪物史莱克3
Transformers - The Game,变形金刚
Puzzle Quest - Challenge of the Warlords,益智探险-战神的挑战
Final Fantasy II,最终幻想2-20周年纪念版
Alien Syndrome,异形症侯群
Sarugetchu SaruSaru Daisakusen,捉猴啦 猴子爱作战
World Championship Poker 2,世界扑克锦标赛2
Grand Theft Auto - Liberty City Stories,侠盗猎车-自由城的故事
Sarugechu SaruSaru Daisakusen,捉猴啦 猴子爱作战
For Symphony - With All One's Heart Portable,合奏曲-系于一心 携带版
Ratatouille,料理鼠王
Harry Potter and the Order of the Phoenix,哈利波特与凤凰社
"Con, The",非法地带
Ridge Racer,山脊赛车
Goku Makaimura Kai,极 魔界村 改
Ratatouille,料理鼠王
Brave Story - New Traveler,勇敢的故事-新的冒险者
Harvest Moon - Boy & Girl,牧场物语-中秋满月 男生&女生版
Shrek the Third,怪物史莱克3
State Shift,未来街头飙车
Idol Janshi Suchi-Pai III Remix,偶像雀士3 女仆麻将 复刻版
Practical IQ - Test Your Intelligence,智能执照2
Guilty Gear Judgment,罪恶装备 审判
Minna no Golf Jou Vol. 2 (UMD Disc 1),大众高尔夫球场Vol.2(UMD-Disc 1)
Minna no Golf Jou Vol. 2 (UMD Disc 2),大众高尔夫球场Vol.2(UMD-Disc 2)
Ratatouille,料理鼠王
Wild Arms - Crossfire,荒野兵器-交叉火力
Crazy Taxi - Fare Wars,疯狂出租车-客源争夺战
Miami Vice - The Game,迈阿密风云
Tales of the World - Radiant Mythology (PSP bundle edition),世界传说-光明神话(PSP bundle edition)
Tomb Raider - Anniversary,古墓丽影-周年纪念版
Taito Legends - Power-Up,Taito传奇-加强版
Madden NFL 08,劲爆美式橄榄球2008
M.A.C.H. - Modified Air Combat Heroes,空战英雄
Dungeons & Dragons Tactics,龙与地下城 战略版
Eragon,龙骑士
Surf's Up,冲浪季节
Transformers - The Game,变形金刚
Cube - 3D Puzzle Mayhem,魔幻方块
Tom Clancy's Ghost Recon - Advanced Warfighter 2,幽灵行动-尖峰战士2
Dragoneer's Aria - Ryu ga Nemuru Made,龙骑士的咏叹调
Madden NFL 08,劲爆美式橄榄球2008
Dragoneer's Aria,龙骑士的咏叹调
Jeanne d'Arc,圣女贞德
Brunswick Pro Bowling,布伦瑞克职业保龄球
Tiger Woods PGA Tour 08,泰格伍兹高尔夫球巡回赛2008
Tom Clancy's Ghost Recon - Advanced Warfighter 2,幽灵行动-尖峰战士2
Monster Hunter Freedom 2 (Asia),怪物猎人2 携带版(Asia)
Dead Head Fred,死亡头骨弗瑞德
Naruto - Ultimate Ninja Heroes,火影忍者-无幻城之卷
Ratchet & Clank - Size Matters,瑞奇与叮当-尺寸事件
Ratatouille,料理鼠王
Worms - Open Warfare 2,百战天虫-开战时刻2
Brian Lara 2007 - Pressure Play,布莱恩劳拉 2007国际板球赛
NHRA Drag Racing - Countdown to the Championship,NHRA直线加速赛-冠军倒计时
Monster Hunter Freedom 2,怪物猎人2 携带版
Rezel Cross,超杰交融
Tales of the World - Radiant Mythology,世界传说-光明神话
Alien Syndrome,异形症侯群
Valhalla Knights,瓦尔哈拉骑士
Worms - Open Warfare 2,百战天虫-开战时刻2
Fate Tiger - Colosseum,FateTiger-大乱斗
Crisis Core - Final Fantasy VII,最终幻想7-危机核心
World of Pool,花式桌球世界
Surf's Up,冲浪季节
Dungeons & Dragons Tactics,龙与地下城 战略版
Coded Arms - Contagion,机密武装-蔓延
Naruto - Ultimate Ninja Heroes,火影忍者-无幻城之卷
Ratatouille,料理鼠王
Metal Gear Solid - Portable Ops Plus,合金装备-掌上行动 加强版
R-Type Tactics,异形战机 策略版
Burnout Dominator,火爆狂飙 统治者
Yu-Gi-Oh! GX Tag Force 2,游戏王GX 卡片力量2
Pro Cycling - Saison 2007,职业自行车队经理2007
Brunswick Pro Bowling,布伦瑞克职业保龄球
Minna no Chizu 2 Chiikiban - Higashi Nihon hen,大家的地图2 地域版-东日本篇
Super Collapse 3,超级方块3
SEGA Rally,世嘉拉力 进化
Crazy Taxi - Fare Wars,疯狂出租车-客源争夺战
FIFA 08,FIFA足球2008
FIFA 08,FIFA足球2008
Jackass the Game,蠢才秀
Minna no Chizu 2 Chiikiban - Nishi Nihon hen,大家的地图2 地域版-中日本篇
Coded Arms - Contagion,机密武装-蔓延
Simple 2500 Series Portable Vol. 11 - The Puzzle Quest - Agaria no Kishi,廉价2500系列Vol.11-益智探险 亚加利亚的骑士
Yu-Gi-Oh! Duel Monsters GX Tag Force 2,游戏王GX 卡片力量2
Eiyuu Densetsu - Sora no Kiseki SC (UMD Disc 1),英雄传说-空之轨迹SC(UMD-Disc 1)
Eiyuu Densetsu - Sora no Kiseki SC (UMD Disc 2),英雄传说-空之轨迹SC(UMD-Disc 2)
Steel Horizon,钢铁地平线
Wangan Midnight Portable,湾岸午夜竞速 携带版
FIFA 08,FIFA足球2008
"Dog - Happy Life, The (McDonalds Version)",幸福小狗生活 第1弹(麦当劳版)
NBA Live 08,NBA实况08
FIFA 08,FIFA足球2008
FIFA 08,FIFA足球2008
NBA 08,美国职业篮球联赛08
Pump it Up - Zero Portable,跳舞机-零 携带版
Final Fantasy Tactics - The War of the Lions,最终幻想 战略版-狮子战争
Gundam Battle Chronicle,高达 战斗编年史
Star Wars Battlefront - Renegade Squadron,星球大战 前线-叛变的军团
Syphon Filter - Logan's Shadow,虹吸战士2-罗根之影
Spider-Man - Friend or Foe,蜘蛛侠-敌友难辨
Metal Gear Solid - Portable Ops (Deluxe Pack),合金装备-掌上行动(Deluxe
Hot Wheels Ultimate Racing,风火轮终极赛车
Tomb Raider - Anniversary,古墓丽影-周年纪念版
Hot Pixel,燥点
Generation of Chaos,新天魔界混沌时代4
Star Wars Battlefront - Renegade Squadron,星球大战 前线-叛变的军团
Juiced 2 - Hot Import Nights,极品醉车2-激情之夜
Crash of the Titans,古惑狼 泰坦
Final Fantasy Tactics - The War of the Lions,最终幻想 战略版-狮子战争
Tiger Woods PGA Tour 08,泰格伍兹高尔夫球巡回赛2008
FIFA 08,FIFA足球2008
Thrillville - Off the Rails,模拟乐园 惊奇世界-云霄飞车
Ratatouille,料理鼠王
Mawaskes - Based on Carton-kun,旋转方块
Sega Rally Revo,世嘉拉力 进化
Minna no Chizu 2 Chiikiban - Naka Nihon hen,大家的地图2 地域版-西日本篇
E'tude Prologue - Yureugoku Kokoro no Katachi Portable,练习曲-序章 动摇的心情 携带版
Snow Portable,冬季恋歌 携带版
Riviera - Yakusoku no Chi (Special Edition),约束之地-利维艾拉(特别版)
Bilar,汽车总动员
SWAT - Target Liberty,特警精英-自由目标
World Championship Poker - Featuring Howard Lederer - All In,世界扑克锦标赛
Thrillville - Off the Rails,模拟乐园 惊奇世界-云霄飞车
Spelling Challenges and More!,字谜挑战再挑战
Ratatouille,料理鼠王
Spider-Man 3,蜘蛛侠3
Juiced 2 - Hot Import Nights,极品醉车2-激情之夜
Minna no Golf Jou Vol. 3 (with GPS Receiver)(UMD Disc 1),大众高尔夫球场Vol.3(GPS同捆版)(UMD-Disc 1)
Minna no Golf Jou Vol. 3 (with GPS Receiver)(UMD Disc 2),大众高尔夫球场Vol.3(GPS同捆版)(UMD-Disc 2)
"Sims 2 - Castaway, The",模拟人生2-生存游戏
Castlevania - The Dracula X Chronicles,恶魔城X历代记
Dead Head Fred,死亡头骨弗瑞德
SWAT - Target Liberty,特警精英-自由目标
Castlevania - The Dracula X Chronicles,恶魔城X历代记
Disgaea - Afternoon of Darkness,魔界战记 携带版
Manhunt 2,侠盗猎魔2
Ben 10 - Protector of Earth,BEN10-地球保卫者
Spider-Man 3,蜘蛛侠3
Pro Stroke Golf - World Tour 2007,职业高尔夫-世界巡回赛2007
"Sims 2 - Castaway, The",模拟人生2-生存游戏
Freak Out - Extreme Freeride,爆发-极限自由滑雪
Silent Hill Origins (Asia),寂静岭 起源(Asia)
"Simpsons Game, The",辛普森家族
Akumajou Dracula - X Chronicle,恶魔城X历代记
Over the Hedge - Hammy Goes Nuts!,篱笆墙外-疯狂的哈米
Ricky Ponting 2007 - Pressure Play,里基庞廷 2007国际板球赛
WWE SmackDown! vs. RAW 2008 featuring ECW,世界摔跤联盟2008
Spider-Man - Freund oder Feind,蜘蛛侠-敌友难辨
Tekken - Dark Resurrection,铁拳-黑暗复苏
SOCOM - U.S. Navy SEALs - Tactical Strike,海豹突击队-战术打击
"Simpson - Le Jeu, Les",辛普森家族
Crisis Core - Final Fantasy VII (Limited Edition),最终幻想7-危机核心(限量版)
Napoleon Dynamite - The Game,大人物拿破仑
"Simpsons Game, The",辛普森家族
WWE SmackDown! vs. RAW 2008 featuring ECW,世界摔跤联盟2008
"Senor de los Anillos - Tacticas, El",指环王-战略版
"Simpsons El Videojuego, Los",辛普森家族
NBA Live 08,NBA实况08
Spider-Man - Friend or Foe,蜘蛛侠-敌友难辨
Dungeon Explorer - Meiyaku no Tobira,迷宫探险家-盟约之门
Silent Hill Origins,寂静岭 起源
Aliens vs. Predator - Requiem,异形大战铁血战士2-安魂曲
"Warhammer 40,000 - Squad Command",战锤40K-小队指令
Medal of Honor - Heroes 2,荣誉勋章-英雄2
Metal Gear Solid - Portable Ops Plus,合金装备-掌上行动 加强版
Kaitou Apricot Portable,怪盗杏仁 携带版
Anata wo Yurusanai,不可饶恕
Sonic Rivals 2,索尼克 竞争者2
Pro Atlas Travel Guide,专业旅游指南地图
Burnout Legends (EA Best Hits),火爆狂飙 传奇(EA
AIR,鸟之诗
"Warhammer 40,000 - Squad Command",战锤40K-小队指令
Minna no Golf Jou Vol. 4 (with GPS Receiver)(UMD Disc 1),大众高尔夫球场Vol.4(GPS同捆版)(UMD-Disc 1)
Minna no Golf Jou Vol. 4 (with GPS Receiver)(UMD Disc 2),大众高尔夫球场Vol.4(GPS同捆版)(UMD-Disc 2)
Aliens vs. Predator - Requiem,异形大战铁血战士2-安魂曲
Shogi ga Tsuyokunaru - Gekishi - Jouseki Dojo,最强将棋 激指-定迹道场
Makai Senki Disgaea Portable - Tsuushin Taisen Hajime Mashita,魔界战记-通信对战 携带版
Medal of Honor - Heroes 2,荣誉勋章-英雄2
"Simpsons - Das Spiel, Die",辛普森家族
Football Manager Handheld 2008,足球经理2008
International Cricket Captain III,国际板球经理3
Burnout Legends (Platinum),火爆狂飙 传奇(Platinum)
World Series of Poker 2008 - Battle for the Bracelets,世界扑克大赛 2008-王者之争
Chronicle of Dungeon Maker II,迷宫制造者编年史2-战争秘史
Pursuit Force - Extreme Justice,强力追击2-终极正义
Yuusha no Kuse ni Namaikida,勇者别嚣张
Minna no Golf Portable 2,大众高尔夫2 携带版
NBA Live 08,NBA实况08
Grand Theft Auto - Vice City Stories,侠盗猎车-罪恶都市传奇
"Golden Compass, The",黄金罗盘
Sonic Rivals 2,索尼克 竞争者2
Yu-Gi-Oh! GX Tag Force 2,游戏王GX 卡片力量2
Silent Hill Zero,寂静岭 起源
Mahjong Haoh Portable - Dankyuu Battle,麻雀霸王-段位战斗
Beowulf - The Game,贝奥武甫
Syphon Filter - Logan's Shadow,虹吸战士2-罗根之影
"Simpson - Il Videogioco, I",辛普森家族
Wipeout Pulse,反重力赛车2 脉搏
Disgaea - Afternoon of Darkness,魔界战记 携带版
Beowulf - The Game,贝奥武甫
World Series of Poker 2008 - Battle for the Bracelets,世界扑克大赛 2008-王者之争
Talkman Travel,翻译精灵 旅行
"Goldene Kompass, Der",黄金罗盘
Little Britain - The Video Game,小不列颠
Coded Gun Contagion,机密武装-蔓延
FIFA Soccer,FIFA足球
Patapon,啪嗒砰
Hajime no Ippo Portable - Victorious Spirits,一步神拳-胜利之魂 携带版
Sora no Kiseki - Material Collection Portable,空之轨迹-资料集 携带版
FIFA World Cup - Germany 2006,FIFA足球 2006德国世界杯
Thrillville - Off the Rails,模拟乐园 惊奇世界-云霄飞车
MX vs. ATV Untamed,究级大越野 突破控制
SOCOM - U.S. Navy SEALs - Tactical Strike,海豹突击队-战术打击
A la Croisee des Mondes - La Boussole d'Or,黄金罗盘
Crash of the Titans,古惑狼 泰坦
Spider-Man - Friend or Foe,蜘蛛侠-敌友难辨
NBA Live 08,NBA实况08
WWE SmackDown! vs. RAW 2008 featuring ECW,世界摔跤联盟2008
Minna no Golf Portable,大众高尔夫 携带版
Maplus - Portable Navi 2,Maplus-便携卫星导航2
MVP Baseball,MVP棒球
Warriors of the Lost Empire,迷失王国-魔窟的皇帝
Gurumin - Une Aventure Monstrueuse,咕噜小天使-怪物历险记
Star Ocean - First Departure,星之海洋-初次启航
Suzumiya Haruhi no Yakusoku (Super Premium Box),凉宫春日的约定
Crash of the Titans,古惑狼 泰坦
Crash of the Titans,古惑狼 泰坦
Xyanide,幻影战机 复苏
Exit,紧急出口
Atari Classics Evolved,雅达利经典游戏 进化
Medal of Honor - Heroes 2,荣誉勋章-英雄2
Ben 10 - Protector of Earth,BEN10-地球保卫者
Initial D - Street Stage,头文字D-公路传说
Suzumiya Haruhi no Yakusoku,凉宫春日的约定
Zero Shiki Kanjou Sentouki Ni,零式舰上战斗记 贰
Need for Speed - Most Wanted 5-1-0,极品飞车-最高通缉
Harvey Birdman - Attorney at Law,哈维博德曼-律师生涯
Need for Speed Carbon - Own the City,极品飞车-卡本峡谷之城市争霸
Innocent Life - Shin Bokujou Monogatari (Best Collection),新牧场物语-无暇人生(Best
Luxor - Pharaoh's Challenge,埃及祖玛-法老王的挑战
Wipeout Pulse,反重力赛车2 脉搏
Jackass the Game,蠢才秀
World Soccer Winning Eleven - Ubiquitous Edition 2008,实况足球2008
Ben 10 - Protector of Earth,BEN10-地球保卫者
Yggdra Union,公主联盟
R-Type Tactics,异形战机 策略版
Sega Rally Revo,世嘉拉力 进化
"Taiheiyou no Arashi - Senkan Yamato, Akatsuki ni Shutsugekisu",太平洋风暴-战舰大和 拂晓出击
Pursuit Force - Extreme Justice,强力追击2-终极正义
Patapon,啪嗒砰
Rainbow Islands Evolution,新彩虹岛-手风琴大冒险
Kidou Senshi Gundam - Giren no Yabou - Axis no Kyoui,机动战士高达-基连的野望 阿克西斯的威胁
Coded Soul - Uke Keigareshi Idea,密域奇魂-伊底亚传承
Downstream Panic!,回游历险记
Bomberman Land,炸弹人乐园 携带版
Chessmaster - The Art of Learning,国际象棋大师-学习的艺术
Wipeout Pulse,反重力赛车2 脉搏
Medal of Honor - Heroes 2,荣誉勋章-英雄2
Castlevania - The Dracula X Chronicles,恶魔城X历代记
Crash of the Titans,古惑狼 泰坦
Dragoneer's Aria,龙骑士的咏叹调
Final Fantasy,最终幻想-20周年纪念版
Final Fantasy II,最终幻想2-20周年纪念版
Tiger Woods PGA Tour 06,泰格伍兹高尔夫球巡回赛2006
Patapon,啪嗒砰
"Brujula Dorada, La",黄金罗盘
"Golden Compass, The",黄金罗盘
Need for Speed - ProStreet,极品飞车-街头狂飙
Musou Orochi,无双大蛇
MyStylist,我的造型师
Space Invaders Extreme,太空侵略者EX
Patapon,啪嗒砰
Need for Speed - ProStreet,极品飞车-街头狂飙
Tiger Woods PGA Tour 06,泰格伍兹高尔夫球巡回赛2006
Need for Speed - ProStreet,极品飞车-街头狂飙
Dungeon Explorer - Warriors of Ancient Arts,迷宫探险家-盟约之门
Pro Evolution Soccer 2008,实况足球2008
Beta Bloc,打砖块 龙之王国
King of Clubs,俱乐部之王
"Fast and the Furious, The",速度与激情-东京漂移
Patapon,啪嗒砰
MLB 08 - The Show,美国职棒大联盟08
Valhalla Knights,瓦尔哈拉骑士
Telly Addicts,电视迷 家庭对抗版
Major League Baseball 2K8,美国职业棒球大联盟2008
God of War - Chains of Olympus,战神-奥林匹斯之链
Coded Soul,密域奇魂-伊底亚传承
Fading Shadows,暗黒衰落
Puzzle Guzzle,旋转方块
FlatOut - Head On,极限冲刺-迎面相撞
MX vs. ATV - Extreme Limite,究级大越野 突破控制
Ultimate Ghosts 'n Goblins,极 魔界村
Capcom Classics Collection Remixed,卡普空经典游戏合集
Silverfall,落银城
Wild Arms XF,荒野兵器-交叉火力
FlatOut - Head On,极限冲刺-迎面相撞
Pro Evolution Soccer 2008,实况足球2008
Coded Arms - Contagion,机密武装-蔓延
Pimp My Ride,嘻哈飙车族
Metal Gear Solid - Portable Ops Plus,合金装备-掌上行动 加强版
ToCA Race Driver 3 Challenge (a),超级房车赛3 挑战
Bomberman Land,炸弹人乐园 携带版
Tekken - Dark Resurrection (v2),铁拳-黑暗复苏(v2)
Need for Speed - ProStreet,极品飞车-街头狂飙
Mugen Kairou,无限回廊
Tales of Rebirth,重生传说
Crisis Core - Final Fantasy VII,最终幻想7-危机核心
Echochrome - Mugen Kairou,无限回廊
Off Road,福特越野赛车
Spinout,回旋滑行
Wipeout Pure (Greatest Hits),反重力赛车(Greatest
Medal of Honor - Heroes 2,荣誉勋章-英雄2
Fight Night Round 3,拳击之夜3
Blokus Portable - Steambot Championship,角斗士俱乐部 携带版
Tomb Raider - Anniversary,古墓丽影-周年纪念版
Umihara Kawase Portable,海腹川背 携带版
Monster Hunter Portable 2nd G,怪物猎人2G 携带版
Ratatouille,料理鼠王
MX vs. ATV Untamed,究级大越野 突破控制
Code Geass - Hangyaku no Lelouch - Lost Colors,叛逆的鲁鲁修 失去的色彩
Dead Head Fred,死亡头骨弗瑞德
Warriors Orochi,无双大蛇
Warriors Orochi,无双大蛇
God of War - Chains of Olympus,战神-奥林匹斯之链
Star Ocean - Second Evolution,星之海洋-二次进化
Dungeon Explorer,迷宫探险家-盟约之门
Musou Orochi,无双大蛇
Riviera - The Promised Land,约束之地-利维艾拉
Chessmaster - The Art of Learning,国际象棋大师-学习的艺术
Pinball Hall of Fame - The Williams Collection,弹珠台名人堂2-威廉姆斯合集
MyStylist,我的造型师
Numpla 10000-Mon,数字游戏10000问
UEFA Euro 2008,欧洲冠军联赛2008
"Godfather - Mob Wars, The",教父-暴乱
Donkey Xote,骑士歪传
Warriors Orochi,无双大蛇
Need for Speed - ProStreet,极品飞车-街头狂飙
SBK Superbike World Championship,世界超级摩托车锦标赛2007
"Bussola D'oro, La",黄金罗盘
Scooby-Doo! Who's Watching Who,史酷比狗狗-谁在看谁
Vantage Master Portable,魔唤精灵 携带版
Mystereet Portable,神秘事件 80神薰的挑战 携带版
SNK Arcade Classics Volume 1 (Asia),SNK经典街机游戏合集Vol.1(Asia)
Minna no Chizu 3 (UMD Disc 1),大家的地图3(UMD-Disc 1)
Minna no Chizu 3 (UMD Disc 2),大家的地图3(UMD-Disc 2)
Thrillville - Off the Rails,模拟乐园 惊奇世界-云霄飞车
UEFA Euro 2008,欧洲冠军联赛2008
Luxor - Pharaoh's Challenge,埃及祖玛 法老王的挑战
7 Wonders of the Ancient World,世界七大奇迹7
Nippon no Asoko de,日本的那个地方
Iron Man,钢铁侠
God of War - Chains of Olympus,战神-奥林匹斯之链
Platypus,鸭嘴兽
Ultimate Board Game Collection,终极桌面游戏合集
Lanfeust of Troy,特洛伊英雄
R-Type Command,异形战机 策略版
Dead Head Fred,死亡头骨弗瑞德
F1 Grand Prix (Platinum),F1格兰披治大赛(Platinum)
Iron Man,钢铁侠
Dynasty Warriors,真三国无双
Dynasty Warriors Vol. 2,真三国无双-二度进化
Warriors Orochi,无双大蛇
Bleach - Heat the Soul 5,死神-灵魂升温5
Ikuze! Gen-San - Yuuyake Daiku Monogatari,出发!源先生-夕阳下的大工物语
NBA Live 06,NBA实况06
L'Arnaqueur,非法地带
Keibatsuu Portable,赛马通 携带版
Burnout Legends (Greatest Hits),火爆狂飙 传奇(Greatest
Pirates of the Caribbean - At World's End,加勒比海盗-世界尽头
Chameleon,回转逆转变色龙
WWII - Battle Over the Pacific,第二次世界大战-太平洋战役
Daisenryaku VII Exceed,大战略7 超越
Magic Sudoku,魔法数独
UEFA Euro 2008,欧洲冠军联赛2008
Coded Soul - Uke Keigareshi Idea,密域奇魂-伊底亚传承
Iron Man,钢铁侠
Valhalla Knights 2,瓦尔哈拉骑士2
Memories Off,秋之回忆
Memories Off 2nd,秋之回忆2
Jikkyou Powerful Pro Yakyuu Portable 3,实况力量棒球3 携带版
Gottlieb Pinball Classics,弹珠台名人堂-戈特利布合集
Clannad (UMD Disc 1),家族(UMD-Disc 1)
Clannad (UMD Disc 2),家族(UMD-Disc 2)
L' Entraineur 2006 - Championship Manager,冠军足球经理2006
Super Collapse! 3,超级方块3
LEGO Indiana Jones - The Original Adventures,乐高印第安那琼斯-最初冒险
Hot Shots Golf - Open Tee 2,大众高尔夫2 携带版
LEGO Indiana Jones - The Original Adventures,乐高印第安那琼斯-最初冒险
Everybody's Golf 2,大众高尔夫2 携带版
Crisis Core - Final Fantasy VII (3.73),最终幻想7-危机核心(3.73)
Hot Shots Golf - Open Tee 2 (3.96)(Asia),大众高尔夫2 携带版(3.96)(Asia)
World Championship Cards,世界纸牌锦标赛
Medical 91 Portable,91号医师 携带版
Super Robot Taisen A Portable,超级机器人大战A 携带版
Secret Agent Clank (Asia),秘密特工叮当
Crisis Core - Final Fantasy VII,最终幻想7-危机核心
ATV Offroad Fury Pro,沙滩机车赛 专业版
Space Invaders Extreme,太空侵略者EX
WALL-E,机器人总动员
Crisis Core - Final Fantasy VII,最终幻想7-危机核心
SBK'08 - Superbike World Championship,世界超级摩托车锦标赛2008
Crisis Core - Final Fantasy VII,最终幻想7-危机核心
"Con, The",非法地带
Gensou Suikoden I & II (v2),幻想水浒传1&2
Hellboy - The Science of Evil (Asia),地狱男爵-恶魔科学(Asia)
World Neverland 2-in-1 Portable,幻想国物语2in1 携带版
Ken to Mahou to Gakuen Mono,剑与魔法与学园
Naruto - Ultimate Ninja Heroes 2 - The Phantom Fortress,火影忍者-无幻城之卷2
Winning Post 6 2008,赛马大亨6 2008
Shinkyouku Soukai Polyphonica 0-4 Hanashi Full Pack,神曲奏界复调0-4话完全版
Space Invaders Extreme,太空侵略者EX
Crisis Core - Final Fantasy VII,最终幻想7-危机核心
Rockman Rockman,洛克人洛克人
Pro Cycling 2008 - Tour de France,职业自行车队经理2008
Echochrome,无限回廊
Minna de Dokusho - Meisaku & Suiri & Kaidan & Bungaku,大家一起读书-名作&推理&怪谈&文学
Naruto - Ultimate Ninja Heroes 2 - The Phantom Fortress,火影忍者-无幻城之卷2
Poncotsu Roman Daikatsugeki Bumpy Trot - Vehicle Battle Tournament,破烂机器人的浪漫大活剧-步行机车对抗赛
God of War - Rakujitsu no Hisoukyoku,战神-奥林匹斯之链
Shinseiki GPX Cyber Formula VS,新世纪GPX高智能方程式赛车VS
Secret Agent Clank,秘密特工叮当
Infected,感染
God of War - Chains of Olympus,战神-奥林匹斯之链
Crisis Core - Final Fantasy VII,最终幻想7-危机核心
NCAA Football 2009,美国大学橄榄球联赛2009
Gundam Battle Universe,高达 战斗宇宙
Code Lyoko - Quest for Infinity,虚幻勇士-追求无限
HimeHibi - Princess Days Portable,公主日 携带版
Skate Park City,城市滑板
Guilty Gear XX Accent Core Plus,罪恶装备XXAC 加强版
Eiyuu Densetsu - Sora no Kiseki the 3rd,英雄传说-空之轨迹3
Infinite Loop - Kojjou ga Miseta Yume,无限回廊-古城昭示之梦
WALL-E,机器人总动员
Warning - Code de la Route,警告-交通法规
Buzz! Master Quiz,喧闹少年找碴大师 硕士测验
Phantasy Star Portable,梦幻之星 携带版
Taiko no Tatsujin Portable (v2),太鼓达人 携带版(v2)
WALL-E,机器人总动员
Buzz! Master Quiz,喧闹少年找碴大师 硕士测验
PC Engine Best Collection - Tengai Makyou Collection,PCE游戏精选集-天外魔境合集
Buzz! Master Quiz,喧闹少年找碴大师 硕士测验
PC Engine Best Collection - Ginga Ojousama Densetsu Collection,PCE游戏精选集-银河少女传说合集
Buzz! Master Quiz,喧闹少年找碴大师 硕士测验
International Athletics,国际田径大赛
Hayarigami 2 Portable - Keishichou Kaijiken File,流行之神2-警视厅怪异事件档案 携带版
Puzzler Collection,益智游戏合集
Ford Racing - Off Road,福特越野赛车
Madden NFL 09,劲爆美式橄榄球2009
Crazy Taxi - Double Punch,疯狂出租车-客源争夺战
WALL-E,机器人总动员
Omoide ni Kawaru-Kun - Memories Off,秋之回忆3-想君
Memories Off Sorekara,秋之回忆4 从今以后
Tiger Woods PGA Tour 09,泰格伍兹高尔夫球巡回赛2009
Madden NFL 09,劲爆美式橄榄球2009
AI Shougi (v2),AI将棋(v2)
Fate-Tiger - Colosseum Upper,FateTiger-大乱斗强化版
N+,N+
Super Hind,超级雌鹿直升机
Tiger Woods PGA Tour 09,泰格伍兹高尔夫球巡回赛2009
Hellboy - The Science of Evil,地狱男爵-恶魔科学
Cabela's Legendary Adventures,坎贝拉传奇冒险
Cake Mania - Baker's Challenge,疯狂糕饼店
Saru Get Chu! P! (v2),捉猴啦P!(v2)
Star Wars - The Force Unleashed,星球大战-原力释放
Star Wars - The Force Unleashed,星球大战-原力释放
WALL-E,机器人总动员
Katekyoo Hitman Reborn! Battle Arena,家庭教师HR 战斗竞技场
Yggdra Union,公主联盟
Samurai Dou Portable,侍道 携带版
Play Chapas - Football Edition,瓶盖系列-足球篇
Star Wars - The Force Unleashed,星球大战-原力释放
Grand Theft Auto - Vice City Stories,侠盗猎车-罪恶都市传奇
LEGO Batman - The Video Game,乐高蝙蝠侠
Neo Angelique Special,新安琪莉可
WALL-E,机器人总动员
Hard Rock Casino,硬石赌城
Mana-Khemia - Gakuen no Renkinjutsushi-tachi Portable +,玛娜传奇-学园的炼金术士们 携带版
Pipe Mania,疯狂水管工
Blokus Portable - Steambot Championship,角斗士俱乐部 携带版
Buzz! Master Quiz,喧闹少年找碴大师 硕士测验
PC Engine Best Collection - Soldier Collection,PCE游戏精选集-星际战士合集
Princess Maker 5 Portable,美少女梦工场5 携带版
Buzz! Master Quiz,喧闹少年找碴大师 硕士测验
PDC World Championship Darts 2008,PDC世界飞镖锦标赛2008
Ikki Tousen - Eloquent Fist,一骑当千-雄辩之拳
To Love Ru - Doki Doki Rinkai Gakkou Hen,出包王女恋爱的烦恼-心跳!临海学校篇
FIFA 09,FIFA足球2009
Wild Arms XF,荒野兵器-交叉火力
Valhalla Knights 2,瓦尔哈拉骑士2
FIFA 09,FIFA足球2009
NBA 09 - The Inside,美国职业篮球联赛09
Daisenryaku - Daitoua Kouboushi - Tora Tora Tora Ware Kishuu ni Seikou Seri,大战略 大东亚兴亡史-虎虎虎 奇袭成功
NBA Live 09,NBA实况09
FIFA 09,FIFA足球2009
B-Boy,街舞男孩
Himitsu no Radio,乃木坂春香的秘密-开始COSPLAY秘密电台
Umewaza Ykari no Yasashi Igo,梅泽由香里的简单围棋
Macross Ace Frontier,超时空要塞 王牌边界
FIFA 09,FIFA足球2009
NBA Live 09,NBA实况09
Ace Combat X - Skies of Deception (v2),皇牌空战X-诡影苍穹(v2)
Code Lyoko - Quest for Infinity,虚幻勇士-追求无限
R-Type Tactics,异形战机 策略版
FIFA 09,FIFA足球2009
NBA Live 09,NBA实况09
NBA Live 09,NBA实况09
Yuusha no Kuse ni Namaikida or 2,勇者别嚣张or2
LEGO Batman - The Video Game,乐高蝙蝠侠
My Spanish Coach,我的西班牙语老师
