en_name,cn_name
Dragon Ball Z - Guerreros de Leyenda (Spain),龙珠Z–传说的超战士们（西）
Dragon Ball Z - I Leggendari Super Guerrieri (Italy),龙珠Z-传说中的超级战士(意大利)
Dragon Ball Z - Legendaere Superkaempfer (Germany),龙球Z-传奇超级卡普弗（德国）
Dragon Ball Z - Legendary Super Warriors (Europe),龙珠Z–传说的超战士们（欧）
Dragon Ball Z - Legendary Super Warriors (USA),龙珠Z–传说的超战士们（欧）
Dragon Ball Z - Les Guerriers Legendaires (France),龙珠Z -传奇战士(法国)
Dragon Dance (USA) (SGB Enhanced) (GB Compatible),龙舞弹珠（美）
Dragon Quest I & II (Japan) (SGB Enhanced) (GB Compatible),勇者斗恶龙1+2（日）
Dragon Quest III - Soshite Densetsu e... (Japan),勇者斗恶龙3日
Dragon Quest Monsters (Germany) (SGB Enhanced) (GB Compatible),勇者斗恶龙怪兽篇1代（德）
Dragon Quest Monsters - Terry no Wonderland (Japan) (Rev 1) (SGB Enhanced) (GB Compatible),勇者斗恶龙怪兽篇1代（日）
Dragon Quest Monsters - Terry no Wonderland (Japan) (SGB Enhanced) (GB Compatible),勇者斗恶龙怪兽篇1代（日）
Dragon Quest Monsters 2 - Maruta no Fushigi na Kagi - Iru no Bouken (Japan) (SGB Enhanced) (GB Compatible),勇者斗恶龙怪兽仙境2女孩版日
Dragon Quest Monsters 2 - Maruta no Fushigi na Kagi - Ruka no Tabidachi (Japan) (Rev 1),勇者斗恶龙怪兽仙境2男孩版日
Dragon Quest Monsters 2 - Maruta no Fushigi na Kagi - Ruka no Tabidachi (Japan) (SGB Enhanced) (GB Compatible),勇者斗恶龙怪兽仙境2男孩版日
Dragon Tales - Dragon Adventures (USA),龙的故事-龙之冒险（美国）
Dragon Tales - Dragon Wings (Europe),龙之传说（欧）
Dragon Tales - Dragon Wings (USA),龙之传说（欧）
Dragon Warrior I & II (USA) (SGB Enhanced) (GB Compatible),勇者斗恶龙1+2（美）
Dragon Warrior III (USA),勇者斗恶龙3（美）
"Dragon Warrior Monsters (USA, Europe) (SGB Enhanced) (GB Compatible)",勇者斗恶龙怪兽篇1代(美）
Dragon Warrior Monsters 2 - Cobi's Journey (USA) (SGB Enhanced) (GB Compatible),勇者斗恶龙怪兽篇2代–科比的冒险（美）
Dragon Warrior Monsters 2 - Tara's Adventure (USA) (SGB Enhanced) (GB Compatible),勇者斗恶龙怪兽篇2代–塔拉的冒险（美）
"Dragon's Lair (USA, Europe) (En,Ja,Fr,De,Es,Zh)",龙的传说（美）
"Driver (Europe) (En,Fr,De,Es,It)",风火轮赛车（美）
"Driver - You are the Wheelman (USA) (En,Fr,De,Es,It)",驾驶员欧
Dropzone (Europe) (GB Compatible),无限地带（美）
"Duke Nukem (Europe) (En,Fr,De,Es,It)",毁灭公爵（美）
"Duke Nukem (USA) (En,Fr,De,Es,It)",毁灭公爵（美）
"Dukes of Hazzard, The - Racing for Home (Europe) (En,Fr,De)",哈兹达赛车（美）
"Dukes of Hazzard, The - Racing for Home (USA)",哈兹达赛车（美）
Dungeon Savior (Japan) (SGB Enhanced) (GB Compatible),地牢拯救者（日）
DynaMike (Europe) (Proto),拆弹专家
E.T. - The Extra-Terrestrial - Digital Companion (USA),ET外星人–异星同伴_美版
"E.T. - The Extra-Terrestrial - Escape from Planet Earth (Europe) (En,Fr,De,Es,It,Nl)",ET外星人-逃离地球(欧)
E.T. - The Extra-Terrestrial - Escape from Planet Earth (USA),ET外星人-逃离地球(美)
