en_name,cn_name
"Flintstones, The - The Treasure of Sierra Madrock (USA)",石头族乐园-升官版(欧)
Flying Hero - Bugyuru no Daibouken (Japan),飞行英雄(日)
Football Fury (USA),美式足球大战(美)
Foreman for Real (Europe),真实拳击(欧)
Foreman for Real (Japan) (En),真实拳击(欧)
Foreman for Real (USA),真实拳击(欧)
Fortune Quest - Dice o Korogase (Japan),命运传说
Frank Thomas Big Hurt Baseball (Europe),法蘭克的大棒一挥(欧)
Frank Thomas Big Hurt Baseball (Japan) (En),法蘭克的大棒一挥(欧)
Frank Thomas Big Hurt Baseball (USA),法蘭克的大棒一挥(欧)
Frantic Flea (Europe) (Beta),疯狂跳蚤(欧)(测试版)
Frantic Flea (Europe),疯狂跳蚤(欧)(测试版)
Frantic Flea (USA),疯狂跳蚤(欧)(测试版)
Frogger (USA),青蛙过街(美)
From TV Animation Slam Dunk - SD Heat Up!! (Japan),灌蓝高手(日)
From TV Animation Slam Dunk - Shuueisha Limited (Japan),nan
From TV Animation Slam Dunk - Yonkyou Gekitotsu!! (Japan) (Rev 1),灌篮高手-强豪对决
From TV Animation Slam Dunk - Yonkyou Gekitotsu!! (Japan),灌篮高手-强豪对决
From TV Animation Slam Dunk 2 - IH Yosen Kanzen Ban!! (Japan),灌蓝高手2(日)
Front Mission (Japan) (Rev 1),雷霆任务1.0(日)
Front Mission (Japan),雷霆任务1.0(日)
Front Mission Series - Gun Hazard (Japan),雷霆任务外传(日)
Full Power (Japan) (En),动力十足大竞速(日)
Full Throttle - All-American Racing (Europe),全速狂欧版
Full Throttle - All-American Racing (USA) (Beta),全速狂欧版
Full Throttle - All-American Racing (USA),全速狂欧版
Fun 'n Games (Europe),乐趣游戏(欧)
Fun 'n Games (USA),乐趣游戏(欧)
Funaki Masakatsu Hybrid Wrestler - Tougi Denshou (Japan),船木诚胜-斗技传承(日)
Fune Tarou (Japan),船太郎(日)
Furuta Atsuya no Simulation Pro Yakyuu 2 (Japan),模似职业棒球2
Fushigi no Dungeon 2 - Fuurai no Shiren (Japan) (Rev 1) (NP),风尘英雄/风来之西林1.0(日)
Fushigi no Dungeon 2 - Fuurai no Shiren (Japan),风尘英雄/风来之西林1.0(日)
G.O.D - Mezame yo to Yobu Koe ga Kikoe (Japan),G.O.D幻想世纪(日)
GP-1 (Europe),GP-1重型机车赛(欧)
GP-1 (Japan) (En),GP-1重型机车赛(欧)
GP-1 (USA),GP-1重型机车赛(欧)
GP-1 - Part II (USA),GP-1重型机车赛2(美)
GP-1 RS - Rapid Stream (Japan) (En),GP-1行云流水赛
GS Mikami - Joreishi wa Nice Body (Japan),除灵师GS美神
GT Racing (Japan),GT竞速赛车(日)
Gaia Gensouki (Japan),盖亚幻想记(日)
Gaia Saver - Hero Saidai no Sakusen (Japan),盖亚战记(日)
Gakkou de Atta Kowai Hanashi (Japan) (Rev 1),学校怪谈(日)
Gakkou de Atta Kowai Hanashi (Japan),学校怪谈(日)
Galaxy Robo (Japan),银河骑兵机器人(日)
Galaxy Wars (Japan) (En),银河大战(日)
Gambler Jiko Chuushinha - Mahjong Ooisen (Japan),自己中心派-麻雀皇位战
Gambler Jiko Chuushinha 2 - Dorapon Quest (Japan),自己中心派2(日)
Gambling Hourouki (Japan),赌城放浪记(日)
Game Genie (USA) (Alt 1) (Unl) [b],nan
Game Genie (USA) (Unl) [b],nan
Game Genie (USA) (v2.0) (Unl),游戏精灵金手指
Game Saver (Europe) (v1.6) (Unl),nan
Game Saver (Europe) (v1.7) (Unl),nan
Game no Tatsujin (Japan),游戏达人(日)
Game no Tetsujin - The Shanghai (Japan),游戏铁人-上海篇(日)
Gamera - Gyaos Gekimetsu Sakusen (Japan),飞天神龟-卡美拉(日)
Ganbare Goemon - Yuki Hime Kyuushutsu Emaki (Japan) (Rev 1),大盗伍佑卫门1.0(日)
Ganbare Goemon - Yuki Hime Kyuushutsu Emaki (Japan) (Rev 2),大盗伍佑卫门1.0(日)
Ganbare Goemon - Yuki Hime Kyuushutsu Emaki (Japan),大盗伍佑卫门1.0(日)
Ganbare Goemon 2 - Kiteretsu Shougun Magginesu (Japan),大盗伍佑卫门2(日)
Ganbare Goemon 3 - Shishi Juurokubee no Karakuri Manjigatame (Japan) (Rev 1),大盗伍佑卫门3-狮子重禄兵卫的坚固机器人
Ganbare Goemon 3 - Shishi Juurokubee no Karakuri Manjigatame (Japan) (Rev 2),大盗伍佑卫门3-狮子重禄兵卫的坚固机器人
Ganbare Goemon 3 - Shishi Juurokubee no Karakuri Manjigatame (Japan) (Sample),nan
Ganbare Goemon 3 - Shishi Juurokubee no Karakuri Manjigatame (Japan),大盗伍佑卫门3-狮子重禄兵卫的坚固机器人
Ganbare Goemon Kirakira Douchuu - Boku ga Dancer ni Natta Wake (Japan) (Rev 1),大盗伍佑卫门-闪亮道中-我成为舞者的理由
Ganbare Goemon Kirakira Douchuu - Boku ga Dancer ni Natta Wake (Japan) (Rev 2),大盗伍佑卫门-闪亮道中-我成为舞者的理由
Ganbare Goemon Kirakira Douchuu - Boku ga Dancer ni Natta Wake (Japan),大盗伍佑卫门-闪亮道中-我成为舞者的理由
Ganbare! Daiku no Gen-san (Japan),大力工头
Gangan Gan-chan (Japan),魔法气泡闯通关
Ganpuru - Gunman's Proof (Japan) (Beta),枪手的考验
Ganpuru - Gunman's Proof (Japan),枪手的考验
Ganso Pachi-Slot Nihonichi (Japan),元祖柏青嫂日本一
Ganso Pachinko Ou (Japan),元祖柏青哥王
Garou Densetsu - Shukumei no Tatakai (Japan) (Rev 1),饿狼传说(日)
Garou Densetsu - Shukumei no Tatakai (Japan),饿狼传说(日)
Garou Densetsu 2 - Aratanaru Tatakai (Japan) (Rev 1),饿狼传说1.0(日)
Garou Densetsu 2 - Aratanaru Tatakai (Japan),饿狼传说1.0(日)
Garou Densetsu Special (Japan),饿狼传说特别版(日)
Garry Kitchen's Super Battletank (Europe),nan
Garry Kitchen's Super Battletank - War in the Gulf (USA) (Rev 1),nan
Garry Kitchen's Super Battletank - War in the Gulf (USA),nan
Gdleen (Japan) (Rev 1),太空小妖精1.0(日)
Gdleen (Japan),太空小妖精1.0(日)
Gegege no Kitarou - Fukkatsu! Tenma Daiou (Japan),鬼太郎(日)
Gekitotsu Dangan Jidousha Kessen - Battle Mobile (Japan) (En),激突弹丸自动车决战(日)
Gekitou Burning Pro Wres (Japan),激斗火焰摔角
Gemfire (USA),独立战争(美)
Genghis Khan II - Clan of the Gray Wolf (USA),元朝秘史2(美)
Genjuu Ryodan (Japan) (NP),幻兽旅团(日)(NP)
Genocide 2 (Japan) (Beta),灭绝战记(日)(测试版)
Genocide 2 (Japan),灭绝战记(日)(测试版)
George Foreman's KO Boxing (Europe),格罗致KO拳击(欧)
George Foreman's KO Boxing (USA) (Doritos Promo),格罗致KO拳击(欧)
George Foreman's KO Boxing (USA) (Rev 1),格罗致KO拳击(欧)
George Foreman's KO Boxing (USA),格罗致KO拳击(欧)
Gerry Anderson's Thunderbirds - Kokusai Kyuujotai Shutsudou Seyo!! (Japan),雷鸟号-国际救助队出动
Get in the Hole (Japan),nan
Getsumen no Anubis (Japan),电精(日)
Ghost Chaser Densei (Japan),电精(日)
Ghoul Patrol (Europe) (Beta),鬼屋历险(欧)
Ghoul Patrol (Europe),鬼屋历险(欧)
Ghoul Patrol (Japan),鬼屋历险(欧)
Ghoul Patrol (USA),鬼屋历险(欧)
Gindama Oyakata no Pachinko Hisshouhou (Japan) (Rev 1),银玉亲方的实战柏青哥必胜法
Gindama Oyakata no Pachinko Hisshouhou (Japan),银玉亲方的实战柏青哥必胜法
Ginga Eiyuu Densetsu (Japan),祇园花(日)
Ginga Sengoku Gunyuuden Rai (Japan),银河战国群雄传(日)
Gionbana (Japan),祇园花
Go Go Ackman (Japan),冲!冲!恶魔君(日)
Go Go Ackman 2 (Japan),冲!冲!恶魔君2(日)
Go Go Ackman 3 (Japan),冲!冲!恶魔君3(日)
Go! Go! Dodge League (Japan) (Rev 1),躲避球小子1.0(日)
Go! Go! Dodge League (Japan),躲避球小子1.0(日)
Goal! (USA),nan
Gods (Europe),上帝战士(欧)
Gods (USA) (Beta),上帝战士(欧)
Gods (USA),上帝战士(欧)
Gojira - Kaijuu Daikessen (Japan) (Rev 1),哥斯拉-怪兽大决战
Gojira - Kaijuu Daikessen (Japan),哥斯拉-怪兽大决战
Gokinjo Boukentai (Japan),近郊冒险队(日)
Gokujou Parodius (Japan) (Beta),极上疯狂大射击(日)(测试版)
Gokujou Parodius (Japan) (Sample) (1994-08-05),极上疯狂大射击(日)(测试版)
Gokujou Parodius (Japan),极上疯狂大射击(日)(测试版)
Gon (Japan) (En),小恐龙-刚刚君(日)
Goof Troop (Europe),高飞狗海贼岛大冒险(欧)
Goof Troop (France),高飞狗海贼岛大冒险(欧)
Goof Troop (Germany),高飞狗海贼岛大冒险(欧)
Goof Troop (USA),高飞狗海贼岛大冒险(欧)
Goofy to Max - Kaizoku-jima no Daibouken (Japan),高飞狗-海贼岛大冒险
Gouketsuji Ichizoku (Japan),豪血寺一族(日)
Gourmet Sentai Barayarou (Japan),美食战队
Gousou Jinrai Densetsu - Musha (Japan),豪枪神雷传说-武者
Gradius III (Japan) (En),宇宙巡航舰3(日)
Gradius III (USA),宇宙巡航舰3(日)
Granhistoria - Genshi Sekaiki (Japan) (Rev 1),幻史世界记(日)
Granhistoria - Genshi Sekaiki (Japan) (Sample),幻史世界记(日)
Granhistoria - Genshi Sekaiki (Japan),幻史世界记(日)
"Great Battle Gaiden 2, The - Matsuri da Wasshoi (Japan) (Beta)",SD高达2(日)
"Great Battle Gaiden 2, The - Matsuri da Wasshoi (Japan)",SD高达2(日)
"Great Battle II, The - Last Fighter Twin (Japan)",SD英雄之挑战2(日)
"Great Battle III, The (Japan)",SD英雄之挑战3(日)
"Great Battle IV, The (Japan) (Sample)",SD英雄之挑战4(日)
"Great Battle IV, The (Japan)",SD英雄之挑战4(日)
"Great Battle V, The (Japan)",SD英雄之挑战5(日)
"Great Circus Mystery Starring Mickey & Minnie, The (Europe)",米老鼠-神秘马戏团(欧)
"Great Circus Mystery Starring Mickey & Minnie, The (USA)",米老鼠-神秘马戏团(欧)
"Great Waldo Search, The (USA)",超级找一找(美)
GunForce (Japan) (En),武装部队
GunForce (USA),武装部队
GunForce - Battle Fire Engulfed Terror Island (Europe) (Proto),武装部队(欧)
HAL's Hole in One Golf (Europe),一杆进洞(欧)
HAL's Hole in One Golf (USA),一杆进洞(欧)
Habu Meijin no Omoshiro Shougi (Japan),羽生名人的有趣将棋
Hagane (Japan) (Beta),修罗战士-钢-测试版(日)
Hagane (Japan),修罗战士-钢-测试版(日)
Hagane - The Final Conflict (Europe),修罗战士钢欧版
Hagane - The Final Conflict (USA),修罗战士钢欧版
Haisei Mahjong - Ryouga (Japan),牌势麻雀-凌?#123(日)
Hakunetsu Pro Yakyuu '93 - Ganba League (Japan),白热野球93-测试版(日)
Hakunetsu Pro Yakyuu '94 - Ganba League 3 (Japan) (Beta),白热野球94
Hakunetsu Pro Yakyuu '94 - Ganba League 3 (Japan),白热野球94
Hakunetsu Pro Yakyuu - Ganba League (Japan) (Rev 1),白热野球(日)
Hakunetsu Pro Yakyuu - Ganba League (Japan),白热野球(日)
Hameln no Violin Hiki (Japan),魔法提琴手
Hammer Lock Wrestling (USA),超魄力摔角(美)
Hana no Keiji - Kumo no Kanata ni (Japan),北斗游侠-花之庆次(日)
Hanafuda Ou (Japan),花札王(日)
Hanguk Pro Yagu (Korea),nan
"Hanjuku Hero - Ah, Sekai yo Hanjuku Nare...!! (Japan)",半熟英雄(日)
Hansei Zaru Jiro-kun no Daibouken (Japan),nan
Haou Taikei Ryuu Knight - Lord of Paladin (Japan) (Beta),霸王大系-龙骑士(日)
Haou Taikei Ryuu Knight - Lord of Paladin (Japan) (Rev 1),霸王大系-龙骑士(日)
Haou Taikei Ryuu Knight - Lord of Paladin (Japan),霸王大系-龙骑士(日)
Harapeko Bakka (Japan),恐龙抢蛋(日)
HardBall III (USA),燃烧野球3(美)
Harley's Humongous Adventure (Europe),哈利巨人屋探险(欧)
Harley's Humongous Adventure (USA) (Beta),哈利巨人屋探险(欧)
Harley's Humongous Adventure (USA),哈利巨人屋探险(欧)
Harvest Moon (Europe),牧场物语(欧)
Harvest Moon (Germany),牧场物语(欧)
Harvest Moon (USA),牧场物语(欧)
Hashire Hebereke (Japan),可爱动物大竞赛(日)
Hat Trick Hero (Japan) (En),帽子戏法足球英雄(日)
Hat Trick Hero 2 (Japan),帽子戏法足球英雄2(日)
Hatayama Hatch no Pro Yakyuu News! - Jitsumei Ban (Japan),实名版棒球(日)
Havoc (USA) (Beta),nan
Hayazashi Nidan Morita Shougi (Japan),(2段森田将棋)或(森田将棋2)(日)
Hayazashi Nidan Morita Shougi 2 (Japan),二段森田将棋2
Head-On Soccer (USA),迎头痛击-对决足球(美)
Hebereke no Oishii Puzzle wa Irimasenka (Japan),nan
Hebereke no Popoon (Japan) (Beta) (1993-11-03),魔法气泡运动大对决(日)
Hebereke no Popoon (Japan),魔法气泡运动大对决(日)
Hebereke's Popoitto (Europe),魔法气泡叠叠乐(欧)
Hebereke's Popoon (Europe),魔法气泡运动大对决(欧)
Heian Fuuunden (Japan),平安风云传
Heisei Gunjin Shougi (Japan),平成军人将棋-rom版(日)
Heisei Inu Monogatari Bow - Pop'n Smash!! (Japan),家有贱狗(日)
Heisei Shin Onigashima - Kouhen (Japan),平成新鬼岛-后篇(日)
Heisei Shin Onigashima - Zenpen (Japan),平成新鬼岛-前篇
Heiwa Pachinko World (Japan),柏青哥世界1(日)
Heiwa Pachinko World 2 (Japan),柏青哥世界2(日)
Heiwa Pachinko World 3 (Japan),柏青哥世界3(日)
Heiwa Parlor! Mini 8 - Pachinko Jikki Simulation Game (Japan),8厘米柏青哥实战测试(日)
Hello! Pac-Man (Japan),早安!小精灵(日)
Heracles no Eikou III - Kamigami no Chinmoku (Japan),斗人魔境传3日版
Heracles no Eikou IV - Kamigami kara no Okurimono (Japan),海格力斯的荣光4-众神的赠物
Hero Senki - Project Olympus (Japan),英雄战记(日)
Hi no Ouji - Yamato Takeru (Japan),大和战神-火皇子
Higashio Osamu Kanshuu Super Pro Yakyuu Stadium (Japan),东尾修监修-超级职业棒球竞技场
Hind Strike (USA) (Unl) [b],nan
Hiouden - Mamono-tachi to no Chikai (Japan),绯王传
Hiryuu no Ken S - Golden Fighter (Japan),飞龙拳S(日)
Hiryuu no Ken S - Hyper Version (Japan),飞龙拳S-加强版(日)
Hissatsu Pachinko Collection (Japan),必杀柏青哥1(日)
Hissatsu Pachinko Collection 2 (Japan),必杀柏青哥2(日)
Hissatsu Pachinko Collection 3 (Japan),必杀柏青哥3(日)
Hissatsu Pachinko Collection 4 (Japan),必杀柏青哥4(日)
Hisshou 777 Fighter - Pachi-Slot Ryuuguu Densetsu (Japan),必胜777(日)
Hisshou 777 Fighter II - Pachi-Slot Maruhi Jouhou (Japan),必胜777-2(日)
Hisshou 777 Fighter III - Kokuryuu Ou no Fukkatsu (Japan),必胜777-3(日)
Hisshou Pachi-Slot Fun (Japan),必胜水果盘(日)
Hit the Ice - VHL - The Official Video Hockey League (USA),暴力冰上曲棍球美版
Hokuto no Ken 5 - Tenma Ryuuseiden Ai Zetsu Shou (Japan),北斗神拳5-天魔流星传(日)
Hokuto no Ken 6 - Gekitou Denshouken Haou e no Michi (Japan),北斗神拳6-霸王之道
Hokuto no Ken 7 - Seiken Retsuden Denshousha e no Michi (Japan),北斗神拳7圣拳列传日版
Holy Striker (Japan),爆裂斗球-日(日)
Holy Umbrella - Dondera no Mubou!! (Japan),光伞传说(日)
Home Alone (Europe),小鬼当家(欧)
Home Alone (Japan),小鬼当家(欧)
Home Alone (USA),小鬼当家(欧)
Home Alone 2 - Lost in New York (Europe),小鬼当家2(欧)
Home Alone 2 - Lost in New York (USA),小鬼当家2(欧)
Home Improvement - Power Tool Pursuit! (USA),居家diy美版
Honkaku Mahjong - Tetsuman (Japan),本格麻雀-徹万(日)
Honkaku Mahjong - Tetsuman II (Japan),本格麻雀-徹万2(日)
Honkaku Shougi - Fuuunji Ryuuou (Japan),本格将棋-风云儿龙王(日)
Honkakuha Igo - Gosei (Japan),本格派围棋-棋圣
Honke Hanafuda (Japan),本家花札日版
Honke Sankyo Fever - Jikki Simulation (Japan),本家实战机台柏青哥1(日)
Honke Sankyo Fever 2 - Jikki Simulation (Japan),本家实战机台柏青哥2(日)
Honke Sankyo Fever 3 - Jikki Simulation (Japan),本家实战机台柏青哥3(日)
Honoo no Toukyuuji - Dodge Danpei (Japan) (Sample),火焰斗球儿-弹平
Honoo no Toukyuuji - Dodge Danpei (Japan),火焰斗球儿-弹平
Hook (Europe),虎克船长(欧)
Hook (Japan),虎克船长(欧)
Hook (USA) (Beta),虎克船长(欧)
Hook (USA),虎克船长(欧)
Hoshi no Kirby 3 (Japan),星之卡比3
Hoshi no Kirby Super Deluxe (Japan) (Rev 1),星之卡比超值版
Hoshi no Kirby Super Deluxe (Japan) (Rev 2),星之卡比超值版
Hoshi no Kirby Super Deluxe (Japan),星之卡比超值版
Houkago in Beppin Jogakuin (Japan),放课后(日)
Hourai Gakuen no Bouken! - Tenkousei Scramble (Japan),蓬莱学园之冒险
Human Baseball (Japan),休曼棒球(日)
Human Grand Prix (Japan) (En),休曼GP赛车1(日)
Human Grand Prix 2 (Japan) (Sample),nan
Human Grand Prix II (Japan) (En),休曼GP赛车2(日)
Human Grand Prix III - F1 Triple Battle (Japan) (En),休曼GP赛车3(日)
Human Grand Prix IV - F1 Dream Battle (Japan) (En),休曼GP赛车4(日)
"Humans, The (Europe)",人类总动员(欧)
"Humans, The (Germany)",人类总动员(欧)
Hungry Dinosaurs (Europe),恐龙抢蛋(欧)
"Hunt for Red October, The (Europe) (Beta)",猎杀红色十月(欧)
"Hunt for Red October, The (Europe)",猎杀红色十月(欧)
"Hunt for Red October, The (USA)",猎杀红色十月(欧)
Hurricanes (Europe) (Beta),飓风足球大进击(欧)(测试版)
Hurricanes (Europe),飓风足球大进击(欧)(测试版)
Hurricanes (USA),飓风足球大进击(欧)(测试版)
Hyper Iria (Japan) (Sample) (1995-07-03),伊莉雅(日)
Hyper Iria (Japan),伊莉雅(日)
Hyper V-Ball (Europe),超级排球(欧)
Hyper V-Ball (USA),超级排球(欧)
HyperZone (Europe),超次元地带-(欧)
HyperZone (Japan) (En),超次元地带-(欧)
HyperZone (USA),超次元地带-(欧)
Idea no Hi (Japan),天目伊底亚之日(日)
"Ignition Factor, The (USA)",救火战士(美)
Igo Club (Japan) (Rev 2),围棋俱乐部(日)
Igo Club (Japan),围棋俱乐部(日)
Ihatov Monogatari (Japan),童話物语(日)
Ikari no Yousai (Japan),怒之要塞-rom版(日)
Illusion of Gaia (USA) (Beta),盖亚幻想记-测试版(美)
Illusion of Gaia (USA),盖亚幻想记-测试版(美)
Illusion of Time (Europe),盖亚幻想记(欧)
Illusion of Time (France),盖亚幻想记(欧)
Illusion of Time (Germany) (Rev 1),盖亚幻想记(欧)
Illusion of Time (Germany),盖亚幻想记(欧)
Illusion of Time (Spain),盖亚幻想记(欧)
Illvanian no Shiro (Japan),超魔兽战记(日)
Imperium (USA),超钢战机(美)
Inazuma Serve da! Super Beach Volley (Japan) (En),闪电海滩排球(日)
Incantation (Europe),咒语(欧)
Incantation (USA),咒语(欧)
"Incredible Crash Dummies, The (Europe)",不可思议之人偶(欧)
"Incredible Crash Dummies, The (USA) (Beta)",不可思议之人偶(欧)
"Incredible Crash Dummies, The (USA)",不可思议之人偶(欧)
"Incredible Crash Dummies, The - Dr. Zabu o Sukuidase (Japan)",不可思议之人偶
"Incredible Hulk, The (Europe)",美国超人之绿巨人(欧)
"Incredible Hulk, The (USA)",美国超人之绿巨人(欧)
Indiana Jones' Greatest Adventures (Europe),印第安纳琼斯欧版
Indiana Jones' Greatest Adventures (Japan),印第安纳琼斯欧版
Indiana Jones' Greatest Adventures (USA),印第安纳琼斯欧版
Inindo - Way of the Ninja (USA),伊忍道美版
Inspector Gadget (USA),g型神探美版
"International Sensible Soccer - World Champions (Europe) (En,Fr,De,It) (Rev 1)0",nan
International Superstar Soccer (Europe),G型神探(欧)
International Superstar Soccer (USA),G型神探(欧)
International Superstar Soccer Deluxe (Europe),国际超级明星足球(美)
International Superstar Soccer Deluxe (USA),国际超级明星足球(美)
International Tennis Tour (Europe),国际高级明星足球(美)
International Tennis Tour (Japan) (En),国际高级明星足球(美)
International Tennis Tour (USA),国际高级明星足球(美)
Ippatsu Gyakuten (Japan),国际网球公开赛-(美)
"Irem Skins Game, The (USA) (Arcade)",(NSS)Irem高尔夫(美)(NSS)
"Irem Skins Game, The (USA)",(NSS)Irem高尔夫(美)(NSS)
Iron Commando (Europe) (Proto) [b],钢铁战士欧版
Iron Commando - Koutetsu no Senshi (Japan),钢铁战士-(日)
Isozuri - Ritou Hen (Japan),矶钓离岛篇(日)
Itadaki Street 2 - Neon Sign wa Barairo ni (Japan) (Beta),nan
Itadaki Street 2 - Neon Sign wa Barairo ni (Japan),创业人生2日版
"Itchy & Scratchy Game, The (Europe)#N/A",nan
"Itchy & Scratchy Game, The (USA)#N/A",nan
Itoi Shigesato no Bass Tsuri No. 1 (Japan),系井重里巴斯钓鱼(日)
Itou Hatasu Rokudan no Shougi Doujou (Japan) (Rev 1),伊藤果六段的将棋道场
Itou Hatasu Rokudan no Shougi Doujou (Japan),伊藤果六段的将棋道场
Izzy's Quest for the Olympic Rings (Europe),奥林匹克大进击-(欧)
Izzy's Quest for the Olympic Rings (USA) (Beta),奥林匹克大进击-(欧)
Izzy's Quest for the Olympic Rings (USA),奥林匹克大进击-(欧)
J.League '96 Dream Stadium (Japan),J联盟梦幻足球96
J.League Excite Stage '94 (Japan) (Rev 1),J联盟热力足球94(日)
J.League Excite Stage '94 (Japan),J联盟热力足球94(日)
J.League Excite Stage '95 (Japan) (Sample),J联盟热力足球95(日)
J.League Excite Stage '95 (Japan),J联盟热力足球95(日)
J.League Excite Stage '96 (Japan) (Rev 1),J联盟热力足球96-1.0(日)
J.League Excite Stage '96 (Japan),J联盟热力足球96-1.0(日)
J.League Soccer - Prime Goal (Japan) (Rev 1),nan
J.League Soccer - Prime Goal (Japan),nan
J.League Soccer - Prime Goal 2 (Japan),J联盟足球得分王2
J.League Soccer - Prime Goal 3 (Japan),J联盟足球得分王3
J.League Super Soccer '95 - Jikkyou Stadium (Japan),J联盟超级足球95(日)
J.League Super Soccer (Japan),J联盟超级足球(日)
J.R.R. Tolkien's The Lord of the Rings - Volume 1 (USA),nan
J.R.R. Tolkien's The Lord of the Rings - Volume One (Europe),nan
J.R.R. Tolkien's The Lord of the Rings - Volume One (Germany),nan
JB The Super Bass (Japan),JB联盟巴斯钓鱼
JRA PAT (Japan) (TJAJ),nan
JRA PAT (Japan) (TJBJ),nan
JRA PAT (Japan) (TJCJ),nan
JRA PAT - Wide Taiouban (Japan) (TJDJ),nan
JRA PAT - Wide Taiouban (Japan) (TJEJ),nan
JWP Joshi Pro Wres - Pure Wrestle Queens (Japan),JWP女子摔角皇后
Jack Nicklaus Golf (Europe),杰克尼可拉斯高尔夫(欧)
Jack Nicklaus Golf (France),杰克尼可拉斯高尔夫(欧)
Jack Nicklaus Golf (USA),杰克尼可拉斯高尔夫(欧)
Jaleco Rally Big Run - The Supreme 4WD Challenge (Japan) (En) (Rev 1),野外大赛车
Jaleco Rally Big Run - The Supreme 4WD Challenge (Japan) (En),野外大赛车
James Bond Jr (Europe),少年庞德欧版
James Bond Jr (USA),少年庞德欧版
James Pond's Crazy Sports (Europe),爆笑庞德-疯狂运动会(欧)
Jammes (Japan),骰子方块(日)
Janyuuki - Gokuu Randa (Japan),雀游记-悟空乱打
Jeff's Shoot'Em Up (USA) (Proto),nan
Jelly Boy (Europe),杰利小子-欧(欧)
Jelly Boy 2 (Japan) (Proto),杰利小子2(日)测试版
Jeopardy! (USA),电视大问答(美)
Jeopardy! - Deluxe Edition (USA),电视大问答-高级版(美)
Jeopardy! - Sports Edition (USA),电视大问答-运动版(美)
Jerry Boy (Japan),史莱姆大进击(日)
"Jetsons, The - Invasion of the Planet Pirates (USA)",摩登家族
Jigsaw Party (Japan),拼图对决(日)
Jikkyou Oshaberi Parodius (Japan),实况疯狂大射击(日)
Jikkyou Power Pro Wrestling '96 - Max Voltage (Japan),实况力量职业摔角96
Jikkyou Powerful Pro Yakyuu '94 (Japan),实况野球94(日)
Jikkyou Powerful Pro Yakyuu '96 - Kaimaku Ban (Japan) (Rev 1),实况野球96-1.0(日)
Jikkyou Powerful Pro Yakyuu '96 - Kaimaku Ban (Japan),实况野球96-1.0(日)
Jikkyou Powerful Pro Yakyuu - Basic Ban '98 (Japan),实况野球98(日)
Jikkyou Powerful Pro Yakyuu 2 (Japan) (Rev 1),实况野球2(日)
Jikkyou Powerful Pro Yakyuu 2 (Japan) (Rev 2),实况野球2(日)
Jikkyou Powerful Pro Yakyuu 2 (Japan),实况野球2(日)
Jikkyou Powerful Pro Yakyuu 3 (Japan) (Rev 1),实况野球3(日)
Jikkyou Powerful Pro Yakyuu 3 (Japan),实况野球3(日)
Jikkyou Powerful Pro Yakyuu 3 - '97 Haru (Japan) (Rev 1),实况野球971.0日版
Jikkyou Powerful Pro Yakyuu 3 - '97 Haru (Japan),实况野球971.0日版
Jikkyou World Soccer - Perfect Eleven (Japan) (Rev 1),实况世界足球(日)
Jikkyou World Soccer - Perfect Eleven (Japan),实况世界足球(日)
Jikkyou World Soccer 2 - Fighting Eleven (Japan) (Beta),实况世界足球2(日)测试版
Jikkyou World Soccer 2 - Fighting Eleven (Japan) (Rev 1) (NP),实况世界足球2(日)测试版
Jikkyou World Soccer 2 - Fighting Eleven (Japan),实况世界足球2(日)测试版
Jim Lee's WildC.A.T.S - Covert-Action-Teams (USA),蛇方块美版
Jim Power - The Lost Dimension in 3D (Europe) (Proto),吉姆大展神威-欧(欧)
Jim Power - The Lost Dimension in 3D (USA),吉姆大展神威-欧(欧)
Jimmy Connors Pro Tennis Tour (Europe),吉米可诺专业网球(欧)
Jimmy Connors Pro Tennis Tour (France),吉米可诺专业网球(欧)
Jimmy Connors Pro Tennis Tour (Germany),吉米可诺专业网球(欧)
Jimmy Connors Pro Tennis Tour (Japan),吉米可诺专业网球(欧)
Jimmy Connors Pro Tennis Tour (USA),吉米可诺专业网球(欧)
Jimmy Houston's Bass Tournament U.S.A. (USA),实战巴斯钓鱼必胜法(美)
Jissen Bass Fishing Hisshouhou in USA (Japan),实战巴斯钓鱼必胜法
Jissen Kyoutei (Japan),实战竞艇日版
Jissen Pachi-Slot Hisshouhou! Twin (Japan),实战柏青嫂必胜法TWIN
Jissen Pachi-Slot Hisshouhou! Twin Vol. 2 (Japan),实战柏青嫂必胜法TWIN2
Jissen Pachinko Hisshouhou! 2 (Japan),实战柏青哥必胜法2
Jissen! Mahjong Shinan (Japan),实战麻雀指南
Jissen! Pachi-Slot Hisshouhou! (Japan),实战777必胜法(日)
Jissen! Pachi-Slot Hisshouhou! 2 (Japan) (Rev 1),实战777必胜法2(日)
Jissen! Pachi-Slot Hisshouhou! 2 (Japan),实战777必胜法2(日)
Jissen! Pachi-Slot Hisshouhou! Classic (Japan),实战777无敌必胜法(日)
Jissen! Pachi-Slot Hisshouhou! Yamasa Densetsu (Japan),777必胜法-山佐传说(日)
JoJo no Kimyou na Bouken (Japan),JOJO冒险野郎(日)
Joe & Mac (USA),战斗原始人(美)
"Joe & Mac - Caveman Ninja (Europe) (En,Fr,De,Es,It,Nl) (Beta)",(M6)(Beta)战斗原始人(欧)(M6)(测试版)
