en_name,cn_name
Sangokushi VI (J) (SLG) (Koei),三国志 VI
Sangokushi VII (J) (SLG) (Koei) 三国志 VII,nan
SD Gundam G Generation (J) (SLG) (Bandai),机动战士高达 G世纪
SD Gundam G Generation F (J) (SLG) (Bandai),机动战士高达 G世纪 F A
SD Gundam G Generation F (J) (SLG) (Bandai),机动战士高达 G世纪 F B
SD Gundam G Generation F (J) (SLG) (Bandai),机动战士高达 G世纪 F C
SD Gundam G Generation F IF (J) (SLG) (Bandai),机动战士高达 G世纪 F IF
SD Gundam G Generation Zero (J) (SLG) (Bandai),机动战士高达 G世纪零 A
SD Gundam G Generation Zero (J) (SLG) (Bandai),机动战士高达 G世纪零 B
Seiken Densetsu Legend Of Mana (J) (A RPG) (Square),圣剑传说 - 玛娜传奇
Seiken Densetsu Legend Of Mana (U) (A RPG) (Square),圣剑传说 - 玛娜传奇
Seirishoukan Princess Of Darkness (J) (S RPG) (Shoeisha),精灵召唤
Sengoku Mugen (J) (SLG) (Banpresto),战国梦幻
Sentou Kokka Kai Improved (J) (SLG) (SCEI),战斗国家 改
Septentrion Out Of The Blue (J) (AVG) (Human),沉船求生
Shachou Eiyuuden - The Eagle Shooting Heroes (STCH) (RPG) (SCE),射雕英雄传
Shin Masoukishin Panzer Warfare (J) (S RPG) (Banpresto),真 魔装机神
Shin Megami Tensei (J) (RPG) (Atlus),真 女神转生
Shin Megami Tensei If (J) (RPG) (Atlus),真 女神转生 If
Shin Megami Tensei II (J) (RPG) (Atlus),真 女神转生 II
Shiritsu Justice Gakuen Legion Of Heroes (J) (FTG) (Capcom),私立正义学园 - 英雄军团 A
Shiritsu Justice Gakuen Legion Of Heroes (J) (FTG) (Capcom),私立正义学园 - 英雄军团 B
Shiritsu Justice Gakuen Nekketsu Seisyun Nikki 2 (J) (FTG) (Capcom),私立正义学园 - 热血青春日记 2
Silent Bomber (J) (ACT) (Bandai),沉默爆破手
Silent Bomber Simple Chinese Patch V1 0 (CHS) (ACT) (Bandai),沉默爆破手 简体中文汉化补丁 V1 0
Silent Hill (J) (AVG) (Konami),寂静岭
Silent Hill (U) (AVG) (Konami),寂静岭
Silent Hill Simple Chinese Patch V1 0 (CHS) (AVG) (Konami),寂静岭 简体中文汉化补丁 V1 0
Silhouette Mirage (J) (ACT) (Treasure),侧影幻像
Silver Jiken (AVG) (ASCII Entertainment),银色事件
Simple Characters 2000 Vol 12 Kidou Butouden G Gundam The Battle (J) (FTG) (Bandai),机动武斗传 - G 高达
Simple Characters 2000 Vol 13 Kidou Senki Gundam W The Battle (J) (FTG) (Bandai),新机动战记 - W 高达
Snatcher (J) (AVG) (Konami),诱拐者
Sol Divide (TCH) (STG) (Psikyo),太阳表决
Soldnerschild Special (J) (S RPG) (Koei),少年佣兵传
Soukyu Gurentai Oubushustugeki (J) (STG) (Data East),苍穹红莲队 - 黄武出击
Soul Edge (J) (FTG) (Namco),刀魂
Soumatou (J) (AVG) (Tecmo),苍魔灯
Sound Novel Evolution 1 Otogirisou Sosei Hen (J) (AVG) (Chunsoft),弟切草 - 苏生篇
Sound Novel Evolution 2 Kamaitachi No Yoru Tokubetsu Hen (J) (AVG) (Chunsoft),恐怖惊魂夜 - 特别篇
Sound Novel Evolution 3 Machi (J) (AVG) (Chunsoft),街 - 命运的交差点 A
Sound Novel Evolution 3 Machi (J) (AVG) (Chunsoft),街 - 命运的交差点 B
Space Battleship Yamato (J) (SLG) (Bandai),宇宙战舰大和号
Space Battleship Yamato 2 (J) (AVG) (Bandai),宇宙战舰大和号 2 A
Space Battleship Yamato 2 (J) (AVG) (Bandai),宇宙战舰大和号 2 B
Space Battleship Yamato 2 (J) (AVG) (Bandai),宇宙战舰大和号 2 C
Spectral Force Lovely Wickedness (J) (S RPG) (Idea Factory),鬼魂力量 - 爱与邪恶
Spectral Force Seishojo Gaisen The Band Of Meymay Knights (J) (S RPG) (Idea Factory),鬼魂力量外传 - 纯情可怜骑士团
Spyro The Dragon (E) (ACT) (Insomniac),小龙斯派罗
Star Ocean The Second Story (J) (RPG) (Enix),星海传说 2
Street Fighter Zero 3 (J) (FTG) (Capcom),少年街霸 3
Strikers 1945 (J) (STG) (Psikyo),打击者 1945
Strikers 1945 II (J) (STG) (Psikyo),打击者 1945 II
Suikoden Tendo 108 Sei (J) (SLG) (Koei),水浒传 - 天导 108 星
Summon Night (J) (S RPG) (Banpresto),召唤之夜
Summon Night 2 (J) (S RPG) (Banpresto),召唤之夜 2 A
Summon Night 2 (J) (S RPG) (Banpresto),召唤之夜 2 B
Super Puzzle Fighter II X (J) (PUZ) (Capcom),街霸方块
Super Robot Wars Complete Box - History Of Super Robot Wars (J) (ETC) (Banpresto),超级机器人大战合集 - 历史篇
Super Robot Wars Complete Box (J) (S RPG) (Banpresto),超级机器人大战合集
Super Robot Wars F (J) (S RPG) (Banpresto),超级机器人大战 F
Super Robot Wars F Final (J) (S RPG) (Banpresto),超级机器人大战 F 完结篇
Super Robot Wars IV Scramble (J) (S RPG) (Banpresto),超级机器人大战 IV
Super Robot Wars TV Encyclopedia (J) (ETC) (Banpresto),超级机器人大战电视大百科 A
Super Robot Wars TV Encyclopedia (J) (ETC) (Banpresto),超级机器人大战电视大百科 B
Super Robot Wars α (J) (S RPG) (Banpresto),超级机器人大战 α
Super Robot Wars α Gaiden (J) (S RPG) (Banpresto),超级机器人大战 α 外传
Suzuki Bakuhatsu (J) (AVG) (Enix),铃木爆破
Tactics Ogre Let Us Cling Together (J) (S RPG) (Quest),皇家骑士团 II
Tactics Ogre Let Us Cling Together (U) (S RPG) (Quest),皇家骑士团 II
Taikourisshiden Ⅱ (J) (RPG) (Koei),太阁立志传 Ⅱ
Taikourisshiden Ⅲ (J) (RPG) (Koei),太阁立志传 Ⅲ
Tales Of Destiny (J) (RPG) (Namco),宿命传说
Tales Of Eternia (J) (RPG) (Namco),永恒传说 A
Tales Of Eternia (J) (RPG) (Namco),永恒传说 B
Tales Of Eternia (J) (RPG) (Namco),永恒传说 C
Tales Of Phantasia (J) (A RPG) (Namco),幻想传说
Tamamayu Monogatari (J) (RPG) (Genki),玉茧物语
Tear Ring Saga (J) (S RPG) (Enterbrain),泪指轮传说 - 尤特娜英雄战记
Tekken (J) (FTG) (Namco),铁拳
Tekken 2 (J) (FTG) (Namco),铁拳 2
Tekken 3 (J) (FTG) (Namco),铁拳 3
Tenchi O Kurau II Akakabe No Tatakai (J) (ACT) (Capcom),吞食天地 II - 赤壁之战
Tenchu 2 (U) (ACT) (Activision 天诛 2,nan
Tenchu Sinobi - Gaisen (SCH) (ACT) (SCE),天诛 - 忍 凯旋
Tenchu Sinobi - Hyakusen (J) (ACT) (SCE),天诛 - 忍 百选
The Adventure Of Little Ralf (J) (ACT) (New),小人拉尔夫大冒险
The Aquanaut's Holiday (J) (AVG) (Artdink),潜水员的假日
The Book Of Watermarks (J) (AVG) (SCEI),水印之书 A
The Book Of Watermarks (J) (AVG) (SCEI),水印之书 B
The City Of Lost Children (U) (AVG) (SCEE),童梦失魂夜
The King Of Fighters '99 (J) (FTG) (SNK),拳皇 '99
The King Of Fighters Kyo (J) (FTG) (SNK),拳皇 - 京
The Legaia (J) (RPG) (SCEI),雷盖亚传说
The Legend Of Heroes I & II (J) (RPG) (Falcom),英雄传说 I & II
The Legend Of Heroes III The Shiroki Majo (J) (RPG) (Falcom),英雄传说 III - 白发魔女
The Legend Of Heroes IV (J) (RPG) (Falcom),英雄传说 IV - 朱红之泪
Theme Hospital (U) (SLG) (Bullfrog Productions),主题医院
Thousand Arms (J) (RPG) (Atlus),千剑物语 A
Thousand Arms (J) (RPG) (Atlus),千剑物语 B
Thunder Force V Perfect System (U) (STG) (Techno),雷鸟 V
Tobal 2 (J) (FTG) (Square),行星格斗 2
Tobal No 1 (J) (FTG) (Square),行星格斗
Tokimeki Memorial 2 (J) (AVG) (Konami),心跳回忆 2 A
Tokimeki Memorial 2 (J) (AVG) (Konami),心跳回忆 2 B
Tokimeki Memorial 2 (J) (AVG) (Konami),心跳回忆 2 C
Tokimeki Memorial 2 (J) (AVG) (Konami),心跳回忆 2 D
Tokimeki Memorial 2 (J) (AVG) (Konami),心跳回忆 2 E
Tokyo Majin Gakuen Ken Kaze Tobari (J) (AVG) (Asmik Ace),东京魔人学园剑风帖 A
Tokyo Majin Gakuen Ken Kaze Tobari (J) (AVG) (Asmik Ace),东京魔人学园剑风帖 B
Tokyo Majin Gakuen Oboro Kitan (J) (AVG) (Asmik Ace),东京魔人学园 - 胧绮谭
Tokyo Majin High School Gehou Cyou (J) (SLG) (Asmik Ace),东京魔人学园 - 外法帖 A
Tokyo Majin High School Gehou Cyou (J) (SLG) (Asmik Ace),东京魔人学园 - 外法帖 B
Tokyo Majin High School Gehou Cyou (J) (SLG) (Asmik Ace),东京魔人学园 - 外法帖 C
Tomb Raider (U) (AVG) (Eidos),古墓丽影
Tomb Raider II (U) (AVG) (Eidos),古墓丽影 II
Tomb Raider III (U) (AVG) (Eidos),古墓丽影 III
Tomb Raider The Last Revelation (U) (AVG) (Eidos),古墓丽影 IV - 最终启示录
Twisted Metal (U) (ACT) (SCEA),烈火战车
Twisted Metal 2 (U) (ACT) (SCEA),烈火战车 2
Twisted Metal 4 (U) (ACT) (989 Studios),烈火战车 4
Twisted Metal III (U) (ACT) (989 Studios),烈火战车 III
Twisted Metal Small Brawl (U) (ACT) (SCEA),烈火战车 Small Brawl
Umihara Kawase Shun Second Edition (J) (ACT) (Xing),海腹川背 - 旬
Vagrant Story (J) (A RPG) (Square) 放浪冒险谭,nan
Vagrant Story Simple Chinese Patch V1 0 (CHS) (A RPG) (Square),放浪冒险谭 简体中文汉化补丁 V1 0
Valkyrie Profile (J) (RPG) (Enix),北欧女神 A
Valkyrie Profile (J) (RPG) (Enix),北欧女神 B
Valkyrie Profile Simple Chinese Patch V1 04 (CHS) (RPG) (Enix),北欧女神 简体中文汉化补丁 V1 04
Vampire Hunter D (J) (AVG) (Victor Interactive Software),吸血鬼猎人 D
Vandal Hearts (J) (S RPG) (Konami),汪达尔之心 - 失落的古代文明
Vandal Hearts (U) (S RPG) (Konami),汪达尔之心 - 失落的古代文明
Vandal Hearts II Tenjo No Mon (J) (S RPG) (Konami),汪达尔之心 II - 天上之门
Vandal Hearts II Tenjo No Mon (U) (S RPG) (Konami),汪达尔之心 II - 天上之门
Wild Arms (J) (RPG) (SCEI),荒野兵器
Wild Arms 2nd Ignition (J) (RPG) (SCEI),荒野兵器 2 A
Wild Arms 2nd Ignition (J) (RPG) (SCEI),荒野兵器 2 B
Wizardry Dimguil (JE) (RPG) (ASCⅡ) 巫术,nan
Wizardry Empire (J) (RPG) (Starfish),巫术帝国 - 古之王女
Wizardry Empire II (J) (RPG) (Starfish),巫术帝国 II - 王女的遗产
World Soccer Winning Eleven 2002 (J) (SPG) (Konami),世界足球胜利十一人 2002
World Soccer Winning Eleven 3 Final Version (J) (SPG) (Konami),世界足球胜利十一人 3 - 最终版
Worms World Party (E) (SLG) (Team17),百战天虫 - 世界派对
Xenogears (CHS) (RPG) (Square),异度装甲 简体中文汉化补丁 V1 21
Xenogears (J) (RPG) (Square),异度装甲 A
Xenogears (J) (RPG) (Square),异度装甲 B
Xevious 3D G (J) (STG) (Namco),铁板阵 3D G
Yakata Nightmare Project (J) (RPG) (ASK),恶梦计划 A
Yakata Nightmare Project (J) (RPG) (ASK),恶梦计划 B
Yakata Nightmare Project (J) (RPG) (ASK),恶梦计划 C
Yarudora Series Vol 1 Double Cast (J) (AVG) (SCEI),互动剧场之一 - 双重角色 A
Yarudora Series Vol 1 Double Cast (J) (AVG) (SCEI),互动剧场之一 - 双重角色 B
Yarudora Series Vol 2 Kisetsu O Dakishimete (J) (AVG) (SCEI),互动剧场之二 - 拥抱季节 A
Yarudora Series Vol 2 Kisetsu O Dakishimete (J) (AVG) (SCEI),互动剧场之二 - 拥抱季节 B
Yarudora Series Vol 3 Sampaguita (J) (AVG) (SCEI),互动剧场之三 - 桑巴吉他 A
Yarudora Series Vol 3 Sampaguita (J) (AVG) (SCEI),互动剧场之三 - 桑巴吉他 B
Yarudora Series Vol 3 Sampaguita Special Pack (J) (ETC) (SCEI),互动剧场之三 - 桑巴吉他 特别资料盘
Yarudora Series Vol 4 Yukiwari No Hana (J) (AVG) (SCEI),互动剧场之四 - 雪割之花 A
Yarudora Series Vol 4 Yukiwari No Hana (J) (AVG) (SCEI),互动剧场之四 - 雪割之花 B
Yasoukyoku (J) (AVG) (Victor Interactive Software),夜想曲
Yasoukyoku 2 (J) (AVG) (Victor Interactive Software),夜想曲 2
Yu-Gi-Oh! Forbidden Memories (U) (CAG) (Konami),游戏王 - 封印的记忆
