en_name,cn_name
Sonic Generations – Ao no Bouken (JP),索尼克世代 青之冒险
Zyuden Sentai Kyoryuger – Game de Gaburincho (JP),兽电战队 强龙者
Professor Layton en het Masker der Wonderen (NL),雷顿教授VS逆转裁判(荷)ETC(其他类)
Wagamama Fashion – GirlsMode – Yokubari Sengen! (JP),任性时尚 GIRLS MODE 欲望宣言(日)ETC(其他类)
Pretty Rhythm – My Deco Rainbow Wedding (JP),美妙旋律 我的虹色组合(日)Music(音乐类)
Mario and Luigi RPG 4 – Dream Adventure (JP),马里奥与路易RPG4 梦世界冒险(日)ACT(动作类)
Hero Bank (JP),英雄银行(日)RPG(角色扮演)
Puyo Puyo Tetris (JP),噗哟噗哟俄罗斯方块(日)PUZ(益智类)
New Style Boutique (EU)(M5),任性时尚 GIRLS MODE 欲望宣言
PachiPara 3D – Deluxe Umi Monogatari – Pachi-Pro Fuuunroko – Hana Kotou no Shoubushi Tachi (JP),柏青哥3D DX海物语 职业柏青风云录·花 孤岛的胜负师们(日)PUZ(益智类)
Kuukan Sagashimono kei – Nouryoku Kaihatsu 3D Nou Training (JP),空间探索系脑力开发 3D脑锻炼(日)PUZ(益智类)
Mameshiba (JP),小柴豆(日)PUZ(益智类)
Nintendogs + Cats – French Bull and New Friends (JP),任天猫狗 法国斗牛犬与新伙伴(日)SIM(模拟养成类)
Paper Mario – Super Seal (JP),纸片马里奥 超级贴纸(日)RPG(角色扮演)
New Super Mario Bros. 2 (JP),新超级马里奥兄弟2(日)ACT(动作类)
Pilotwings Resort (JP),飞行俱乐部(日)SIM(模仿类)
Kawaii Koinu 3D (JP),可爱小狗3D(日)SIM(模仿类)
Dangerous Jiisan to 1000-nin no Otomodachi Ja (JP),危险老爷爷与1000位朋友(日)ACT(动作类)
"Sims 3 – Pets, The (JP)",模拟人生3 宠物(日)SIM(模仿类)
Epic Mickey – Mickey no Fushigi na Bouken (JP),经典米奇 幻影力量(日)ACT(动作类)
Earthpedia (JP),地球探索(日)ETC(其他类)
ESSE RakuRaku Kakeibo (JP),ESSE轻松家计簿(日)RPG(角色扮演)
Kobito Dukan – Kobito Kansatsu Set (JP),农场精灵 精灵观察SET(日)ETC(其他类)
Mamegoma – Yoi Ko Marui Ko Genki na Ko (JP),豆胡麻p(日)PUZ(益智类)
Nekketsu Kouha Kunio-Kun Special (JP),热血硬派 特别版(日)ACT(动作类)
Tekken 3D Prime Edition (JP),铁拳3D(日)FTG(格斗类)
Donkey Kong Returns 3D (JP),大金刚回归3D(日)ACT(动作类)
Inazuma Eleven Go 2 – Chrono Stone – Raimei (JP),闪电十一人GO2时空之石·雷鸣(日)RPG(角色扮演)
Oshare de Kawaii! Koinu to Asobo! Machi-Hen (JP),与可爱的小狗一起玩 街篇(日)RPG(角色扮演)
Oshare de Kawaii! Koinu to Asobo! Umi-Hen (JP),尽情与可爱小狗游玩 海之篇(日)SIM(模仿类
Aikatsu! Cinderella Lesson (JP),偶像活动 灰姑娘课程(日)SIM(模仿类)
Girls Fashion 3D Mezase Top Stylist (JP),时尚女孩3D 流行趋势(日)SIM(模仿类)
Puyo Puyo!! 20th Anniversary (JP),噗哟噗哟 20周年纪念版(日)ACT(动作类)
Toriko – Ultimate Survival (JP),美食猎人 究极生存者(日)ACT(动作类)
Simple Series for Nintendo 3DS Vol. 1 – The Mahjong (JP),3DS简单系列1 麻将(日)PUZ(益智类)
Nekketsu Kouha Kunio-Kun SP – Rantou Kyousoukyoku (JP),热血硬派SP 乱斗协奏曲(日)ACT(动作类)
Spot the Differences (EU)(M6),找茬(欧)PUZ(益智类)
Metal Gear Solid – Snake Eater 3D (JP),合金装备 食蛇者3D(日)Action(动作射击类)
Gaist Crusher (JP),兽魂碎裂(日)ACT(动作类)
Inazuma Eleven Go Galaxy – Supernova (JP),闪电十一人GO 银河 超新星(日)RPG(角色扮演)
Hakuouki 3D (JP),薄樱鬼3D 新撰组的回忆(日)AVG(文字类)
Farming Simulator 3D – Pocket Nouen (JP),模拟农场2012 3D(日)ACT(动作类)
Oshaberi Usagi – Mecha Kawa Oshare Collection (JP),浅谈兔子超可爱时尚合集
Cut the Rope – Triple Treat (EU)(M5),割绳子 三合一(欧)PUZ(益智类)
Jewel Master – Cradle of Egypt 2 3D (EU)(M6),珠宝大师 埃及的摇篮 2 3D(欧)PUZ(益智类)
Skylanders – Spyro no Daibouken (JP),小龙斯派罗大冒险(日)ACT(动作类)
Inazuma Eleven 1-2-3 – Endou Mamoru Densetsu (JP),闪电十一人123合集 圆堂守传说(日)RPG(角色扮演)
Nintendogs + Cats – Shiba Inu & New Friends (JP),任天猫狗 柴犬与新伙伴(日)SIM(模拟类)
Inazuma Eleven Go Galaxy – Big Bang (JP),闪电十一人GO 银河 大爆发(日)RPG(角色扮演)
G1 Grand Prix (JP),G1赛马(日)SPG(体育类)
Kobito Dukan – Kobito no Fushigi – Jikken Set (JP),农场精灵 精灵之不思议 实验套装(日)PUZ(益智类)
Bikkuri! Tobidasu! Mahou no Pen (JP),神奇魔法绘笔(日)PUZ(益智类)
UnchainBlades EXXiV (JP),解放之刃EXXiV
"Profesor Layton y el Legado de los Ashalanti, El (ES)",雷顿教授与超文明A的遗产(西)AVG(文字类)
"Professor Layton e l'Eredita' degli Aslant, Il (IT)",雷顿教授与超文明A的遗产(意)AVG(文字类)
Dragon Ball Heroes – Ultimate Mission (JP),龙珠英雄谭 终极任务(日)CCS(卡片类)
Mushi Bugyou (JP),虫奉行(日)ACT(动作类)
Professor Layton vs Phoenix Wright – Ace Attorney (EU)(M3),雷顿教授VS逆转裁判(欧)ETC(其他类)
F1 2011 (JP),F1方程式赛车 2011RAC(竞速类)
Pretty Rhythm – Rainbow Live Kira Kira My Design (JP),美妙旋律 七彩演唱会 闪耀设计(日)Music(音乐类)
DokiDoki! PreCure – Narikiri Life! (JP),光之美少女 完美人生(日)Music(音乐类)
Doraemon – Nobita no Himitsu Dougu Hakubutsukan (JP),哆啦A梦 大雄的秘密道具博物馆(日)AVG(冒险类)
Heavy Fire – The Chosen Few (JP),战火纷飞 阿富汗 少数精锐3D(日)STG(射击类)
LEGO Marvel Super Heroes – Universe in Peril (EU)(M7),乐高漫威超级英雄-危险的宇宙(欧)ACT(动作类)
Best of Board Games (EU)(M6),最佳桌面游戏(欧)PUZ(益智类)
Mario Party – Island Tour (JP),马里奥聚会 空岛之旅(日)PUZ(益智类)
Mario Kart 7 (v02) (EU)(M7),马里奥赛车7(欧)RAC(竞速类)
Game Center CX – 3-Choume no Arino (JP),游戏中心CX 3丁目的有野(日)PUZ(益智类)
Poyo Poyo Kansatsu Nikki (JP),嘟嘟猫观察日记(日)ETC(其他类)
Tom Clancy's – Shadow Wars (JP),幽灵行动 影子战争(日)SLG(策略类)
Toriko – Gurume Monsters (JP),美食猎人 美食怪兽
Toriko – Gurumega Battle! (JP),美食猎人 美食之战(日)ACT(动作类)
Farmscapes (EU)(M2),写意农场
Devil Survivor – Over Clock (JP),真女神转生 恶魔幸存者 超频(日)SLG(策略类)
LEGO The Hobbit (US)(M4),乐高霍比特人(美)ACT(动作类)
Real Heroes – Firefighter 3D (EU)(M5),火场英雄 消防队员(欧)ACT(动作类)
Devil Summoner – Soul Hackers (JP),真女神转生 恶魔召唤师 灵魂黑客
Shin Megami Tensei IV (JP),真女神转生4
Acrylic Palette – Irodori Cafe – Cheers (JP),调色板 七彩咖啡厅(日)SIM(模拟类)
Beast Saga – Saikyo Gekitotsu Colisseum (JP),野兽传奇 最强激突竞技场(日)ACT(动作类)
Conception II – Shichisei no Michibiki to Mazuru no Akumu (JP),受孕2 七星的引导和马兹尔的恶梦
Hello Kitty to Issho! Block Crush Z (JP),凯蒂猫 方块冲击Z(日)PUZ(益智类)
Hime Girl Paradise – Mechikawa! Agemori Sensation! (JP),公主女孩 乐园(日)AVG(文字类)
Naruto SD Poweful Shippuden (JP),火影忍者SD疾风传(日)ACT(动作类)
Osawari Tantei Nameko Daihanshoku (JP),触摸侦探 滑子菇大繁殖(日)PUZ(益智类)
Penguin no Mondai – The Wars (JP),企鹅的问题 战争(日)ACT(动作类)
Bandai Namco Games Presents – J Legend Retsuden (JP),JUMP传奇列传(日)ACT(动作类)
Cardfight!! Vanguard – Ride to Victory!! (JP),卡片战斗先导者 胜利之光(日)CCS(卡片类
Hello Kitty to Sekai Ryokou! Iron na Kuni e Odekake Shimasho (JP),凯蒂猫的世界旅行(日)ETC(其他类)
HomeTown Story (JP),故乡的故事(日)SIM(模拟类)
Rhythm Kaitou R – Koutei Napoleon no Isan (JP),节奏怪盗R 拿破仑的遗产(日)Music(音乐类)
FabStyle (JP),靓丽人生(日)ETC(其他类)
Kamen Rider – Travelers Senki (JP),假面骑士 旅行者战记(日)ACT(动作类)
Tamagotchi no Doki Doki Dream Omisetchi (JP),电子鸡 心跳寻梦记(日)SIM(模拟类)
Disney Infinity – Toy Box Challenge (JP),迪斯尼无限(日)ACT(动作类)
Exstetra (JP),EX棱镜骑士
Koneko no Album – My Little Cat (JP),小猫相簿 我的小猫(日)PUZ(益智类)
Nuigurumi no Cakeyasan – Mahou no Patissiere (JP),布偶蛋糕店 魔法糕点(日)SIM(模拟类)
Sentouchu – Densetsu no Shinobi to Survival Battle! (JP),战斗中 传说之忍和生存之战!(日)ACT(动作类)
Barbie Dreamhouse Party (EU)(M10),芭比梦之屋派对(欧)ETC(其他类)
Doodle Jump Adventures (EU),涂鸦跳跃冒险(欧)PUZ(益智类)
"Horrid Henry – The Good, The Bad and The Bugly (EU)",调皮的亨利 好孩子、坏孩子与虫子(欧)ACT(动作类)
Pac-Man and the Ghostly Adventures (EU)(M5),吃豆人的可怕冒险(欧)ACT(动作类)
"Whitakers Present Milton and Friends 3D, The (EU)",小马厩 惠特克斯的米尔顿和朋友们 3D
Azito 3D (JP),秘密基地建设3D(日)SIM(模拟类)
nan,A-Ressha de Ikou 3D (JP)
Charapet Tsukutte! Sodatete! Character Shougakkou (JP),宠物定制(日)SIM(模拟类)
Doraemon – Shin Nobita no Daimakyou – Peko to 5-nin no Tankentai (JP),哆啦A梦 新大雄的大魔境 佩可与5人探险队(日)PUZ(益智类)
Hoppechan – Tsukutte! Asonde! Punipuni Town!! (JP),脸蛋酱 制作！游玩！柔软城！！(日)SIM(模拟类)
Karous – The Beast of Re – Eden (JP),暗羽天鸦(日)STG(射击类)
Conception II – Children of the Seven Stars (US),受孕2 七星的引导和马兹尔的恶梦
Kaseki Horider – Mugen Gear (JP),化石挖掘者 无限装备(美)RPG(角色扮演)
"LEGO Movie Videogame, The (DE)(M7)",乐高大电影游戏版
LEGO Der Hobbit (DE)(M7),乐高霍比特人
Crayon Shin-chan – Arashi o Yobu Kasukabe Eiga Stars! (JP),蜡笔小新 呼啸暴风的春日部电影集合(日)RPG(角色扮演)
Sudoku Plus 7 Other Complex Puzzles By Nikoli (EU),数独3D八题千问
Sonic – Lost World (JP),索尼克-失落的世界
Sayonara Umihara Kawase (JP),再见了 海腹川背(日)ACT(动作类)
"Sims 3, The (JP)",模拟人生3(日)SIM(模拟类)
Bravely Default – For the Sequel (JP),勇气默示录 飞舞的妖精 完全版(日)RPG(角色扮演)
Disney Magical World (US)(M3),迪斯尼梦幻城 我的快乐生活(美)PUZ(益智类)
Gardening Mama – Mama to Mori no Nakama Tachi (JP),园艺妈妈 妈妈与森林的小伙伴们(日)PUZ(益智类)
Metal Fight Beyblade – 4D x ZEROG Ultimate Tournament (JP),金属战斗陀螺 4D x Zero-G终极锦标赛(日)ACT(动作类)
Professor Layton en de Erfenis van de Azran (NL),雷顿教授与超文明A的遗产(荷)
Kyokugen Dasshutsu ADV – Zennin Shiboudesu (JP),极限脱出ADV 善人死亡(日)AVG(文字类)
Anpanman to Asobo – New Aiueo Kyoushitsu (JP),与面包超人游玩 新日语教室(日)
Pro Evolution Soccer 2013 3D (IT)(M3),实况足球2013
World Soccer Winning Eleven 2012 (JP),实况足球2012
World Soccer Winning Eleven 2013 (JP),实况足球2013
World Soccer Winning Eleven 2014 (JP),实况足球2014
Boku wa Koukuu Kanseikan – Airport Hero 3D – Honolulu (JP),我是航空管制官 机场英雄3D 檀香山(日)SIM(模拟类)
Boku wa Koukuu Kanseikan – Airport Hero 3D – Narita with ANA (JP),我是航空管制官 机场英雄3D 成田with ANA(日)SIM(模拟类)
Boku wa Koukuu Kanseikan – Airport Hero 3D – Shin Chitose with JAL (JP),我是航空管制官 机场英雄3D 新千岁with JAL(日)SIM(模拟类)
Tamagotchi! Session no Dream School (JP),宠物蛋 青春的梦之学校(日)PUZ(益智类)
Moshi Monsters – Moshlings Theme Park (EU),莫希怪兽 怪兽主题公园 欧版PUZ(益智类)
Hello Kitty to Mahou no Apron – Rhythm Cooking (JP),Hello Kitty与魔法围裙~ 节奏料理?~(日)Music(音乐类)
Jewel Link – Legends of Atlantis (EU)(M4),宝石连锁 亚特兰蒂斯传说(日)PUZ(益智类)
Funfair Party Games (EU)(M2),游艺聚会游戏(欧)PUZ(益智类)
Gyakuten Saiban 1 2 3 – Naruhodou Selection (JP),逆转裁判123 成步堂选集(日)AVG(文字类)
Meitantei Conan – Phantom Rhapsody (JP),名侦探柯南 幻像狂诗曲(日)RPG(角色扮演)
Nicola Kanshuu – Model Oshare Audition Platina (JP),妮可拉监修 模特的养成 白金(日)SIM(模拟类)
Hollywood Fame – Hidden Object Adventure (EU)(M6),好莱坞名人堂 隐秘之物大冒险(欧)AVG(冒险类)
Nankou Furaku Sangokuden – Shoku to Toki no Doujaku (JP),难攻不落三国传 蜀与时之铜雀(日)SLG(策略类)
Nikoli no Sudoku 3D Dai-ni-Shuu – 8-tsu no Puzzle de 1000-Mon (JP),Nikori数独3D第二集(日)PUZ(益智类)
Sudoku to 3-Tsu no Puzzle – Nikoli no Puzzle Variety (JP),数独与三大谜题(日)PUZ(益智类)
LEGO Star Wars III – The Clone Wars (v01) (EU)(M6),乐高星球大战3 克隆战争(欧v1.1版)Action(动作射击类)
Kodomo ni Anshin Shite Ataerareru Game Series – Sekai Meisaku Douwa – Oyako de Yomeru Game Ehon Bouken-Hen (JP),可以放心地给孩子的游戏系列世界名作童话 亲子共读的游戏绘本 冒险篇(日)PUZ(益智类)
Kodomo ni Anshin Shite Ataerareru Game Series – Sekai Meisaku Douwa – Oyako de Yomeru Game Ehon Princess-Hen (JP),可以放心地给孩子的游戏系列世界名作童话 亲子共读的游戏绘本 公主篇(日)PUZ(益智类)
Starry Sky – in Spring 3D (JP),星座男友 春季篇 3D(日)AVG(文字类)
Starry Sky – in Summer 3D (JP),星座男友 夏季篇 3D(日)AVG(文字类)
Starry Sky – in Autumn 3D (JP),星座男友 秋季篇 3D(日)AVG(文字类)
Starry Sky – in Winter 3D (JP),星座男友 冬季篇 3D(日)AVG(文字类)
Rayman Origins (JP),雷曼 起源(日)ACT(动作类)
Model Oshare Audition – Dream Girl (JP),模特儿 时尚甄选 梦想少女(日)Music(音乐类)
Mamegoma Happy! Sweets Farm (JP),豆胡麻 甜品农场(日)PUZ(益智类)
0851 – Penguin no Mondai+ Baku s hou! Roulette Battle!! (JP),企鹅问题+ 爆胜！轮盘战斗！！(日)PUZ(益智类)
Mario Kart 7 (v01) (US)(M3),马里奥赛车7(欧Rev01版)RAC(竞速类)
Tongari Boushi to Mahou no Machi (JP),尖顶帽与魔法小镇(日)SIM(模拟类)
Makai Ouji – Devils and Realist – Dairiou no Hihou (JP),魔界王子 代理王的秘宝(日)AVG(文字类)
Inazuma Eleven 3 – Bomb Blast (EU)(M3),闪电十一人GO2时空之石·热风(欧)RPG(角色扮演)
Aikatsu! 2-nin no My Princess (JP),偶像活动 两人的我的公主(日)SIM(模拟类)
Jewel Master (JP),珠宝大师 亚特兰提斯传奇 3D(日)PUZ(益智类)
Lost Heroes (JP),遗忘的英雄(日)RPG(角色扮演)
LEGO The Hobbit (EU)(M7),乐高霍比特人(欧)ACT(动作类)
Senran Kagura Burst – Guren no Shoujotachi (v01) (JP),闪乱神乐BURST 红莲的少女们(日)ACT(动作类)
"LEGO Movie Videogame, The (EU)(M6)",乐高大电影 游戏版(欧)ACT(动作类)
Disney Princess – My Fairytale Adventure (EU)(M3),迪士尼公主们 我的童话冒险(欧)RPG(角色扮演)
Skylanders Giants (EU)(M4),小龙斯派罗 巨人(欧)ACT(动作类)
Disney Infinity (EU)(M5),迪斯尼无限(欧)ACT(动作类)
Monster High – 13 Wishes (EU)(M10),怪物高校 13个愿望(欧)ACT(动作类)
Guruguru Tamagotchi! (JP),滚滚宠物蛋(日)PUZ(益智类)
Minna de Auto Race 3D (JP),大众自动赛车3D(日)RAC(竞速类)
MapleStory – Unmei no Shoujo (JP),冒险岛 命运少女(日)ACT(动作类)
Theatrhythm Final Fantasy – Curtain Call (JP),最终幻想 节奏剧场 谢幕(日)Music(音乐类)
Zoo Keeper 3D (JP),动物管理员3D(日)PUZ(益智类)
Fishing 3D (JP),钓鱼3D
DoraKazu – Nobita no Suuji Daibouken (JP),大雄的数字大冒险
Kawaii Koneko 3D (JP),可爱的小猫3D(日)PUZ(益智类)
Kira Meki Oshare Salon! Watashi no Shigoto wa Biyoushi-san (JP),闪亮彩妆 时尚沙龙 我是美容师(日)PAR(派对类)
Oshare na Koinu 3D (JP),时尚小狗 3D(日)SIM(模拟养成类)
UnchainBlades ReXX (JP),解放之刃REXX(日)RPG(角色扮演)
Mystery Case Files – Return To Ravenhearst (EU)(M6),神秘视线 回到幽灵山庄(欧)PUZ(益智类)
Jewel Match 3 (EU)(M4),宝石神话3(欧)PUZ(益智类)
Jewel Quest – The Sapphire Dragon (EU)(M6),宝石探秘 蓝宝石龙(欧)PUZ(益智类)
Secret Agent Files – Miami (EU)(M4),秘密特工档案 迈阿密(欧)ACT(动作类)
Cocoto – Alien Brick Breaker (EU)(M11),小魔怪 外星方块粉碎者(欧)PUZ(益智类)
Elminage Gothic 3D Remix – Ulm Zakir to Yami no Gishiki (JP),冬宫G 威尔姆·扎基尔与暗之仪式 3D重制版(日)RPG(角色扮演)
PachiPara 3D – Ooumi Monogatari 2 – Pachi Pro Fuuunroku Hana – Kibou to Uragiri no Gakuen Seikatsu (JP),柏青哥3D大海物语2 With 小行星 帕青风云录·花 消失的资格证(日)PUZ(益智类)
Ocha-ken to Itsumo Nakayoshi (JP),茶犬3D(日)ETC(其他类)
SPEC – Kan (JP),SPEC 干(日)AVG(文字类)
Mario Golf – World Tour (EU)(M7),马里奥高尔夫 世界巡回赛(欧)SPG(运动类)
Ouchi Mainichi Tamagotchi (JP),宠物蛋的豪华府邸(日)SIM(模拟养成类)
Cho Richi! Tamagotchi no Puchi Puchi Omisetchi (JP),宠物蛋的豪华商店(日)SIM(模拟养成类)
Mario Golf – World Tour (JP),马里奥高尔夫 世界巡回赛(日)SPG(运动类)
Wagamama Fashion – GirlsMode – Yokubari Sengen Tokimeki Up! (JP),任性时尚 GIRLS MODE 欲望宣言 升级版(日)PAR(派对类)
JS Girl – Doki Doki Model Challenge (JP),JS女孩 心跳模特挑战(日)SIM(模仿类)
Hidden Expedition Titanic (EU)(M4),隐秘的远征 泰坦尼克号(欧)ETC(益智类)
Osawari Tantei Ozawa Rina Rising 3 – Nameko wa Banana no Yume wo Miru ka (JP),触摸侦探 小沢里奈3 滑子菇梦到香蕉 (日)AVG(文字类)
Hometown Story (EU)(M3),故乡的故事(欧)SIM(模拟类)
Shanghai Mahjong (EU)(M6),上海麻将(欧)TAB(桌面类)
Best of Arcade Games (EU)(M6),最佳街机游戏(欧)ETC(益智类)
Best of Casual Games (EU)(M6),最佳休闲游戏(欧)ETC(益智类)
"Amazing Spider-Man 2, The (US)(M3)",超凡蜘蛛侠2(美)ACT(动作类)
Kirby – Triple Deluxe (US)(M3),星之卡比 三重彩(美)ACT(动作类)
Neratte! Tobashite! Rilakkuma Gura Gura Sweets Tower (JP),瞄准！发射！轻松熊与甜品塔(日)ETC(益智类)
Kuma-mon Bomber – Puzzle de Kuma-mon Taisou (JP),熊萌 爆弹解谜 熊萌体操(日)ETC(益智类)
"Amazing Spider-Man 2, The (EU)(M5)",超凡蜘蛛侠2(欧)ACT(动作类)
Girls RPG – Cinderellife (JP),女孩RPG 灰姑娘的生活(日)SIM(模仿类)
Happy Animal Bokujou (JP),快乐动物牧场
Madagascar 3 (JP),马达加斯加3
Smile Pre-Cure! Let's Go! Marchen World (JP),光之美少女 漫游童话世界(日)ETC(益智类)
Wan Nyan Doubutsu Byouin 2 (JP),动物医院2(日)SIM(模拟养成类)
Kuroko no Basuke – Shouri e no Kiseki (JP),黑子的篮球 通向胜利的轨迹(日)RPG(角色扮演)
Tom Clancy's Splinter Cell 3D (JP),分裂细胞3D(日)Action(动作射击类)
Gardening Mama 2 – Forest Friends (US)(M3),园艺妈妈 妈妈与森林的小伙伴们(日)SIM(模仿类)
Mario Golf – World Tour (US)(M3),马里奥高尔夫 世界巡回赛(美)SPG(运动类)
Choujin Ultra Baseball Action Card Battle (JP),超人终极棒球 动作卡片战斗(日)CCS(卡片类)
Etrian Odyssey Untold – The Millennium Girl (EU),新 世界树迷宫 千年少女(欧)RPG(角色扮演)
Ushimitsu Monstruo – Linze to Mahou no Rhythm (JP),幽灵舞者卡布瑞(日)Music(音乐类)
Legends of Oz Dorothy's Return (US),奥兹国传奇 桃乐西归来(美)AVG(冒险类)
TOEIC Test – Chousoku Training (JP),TOEIC TEST 超速训练(日)ETC(其他类)
Pac-Man Party 3D (JP),吃豆人聚会3D(日)PUZ(益智类)
Barbie – Groom and Glam Pups (EU)(M6),芭比 有趣&时尚狗狗(欧)SIM(模拟养成类)
Me & My Furry Patients 3D (EU)(M6),我和我的毛茸茸患者们 3D(欧)SIM(模拟养成类)
3D Game Collection – 55 in 1 (EU)(M2),3D游戏合集 55合1(欧)PUZ(益智类)
Chevrolet Camaro – Wild Ride 3D (EU)(M6),雪福来卡玛洛 野外驾驶(欧)RAC(竞速类)
Chibi Devi! (JP),小恶魔(日)ACT(动作类)
My Baby Pet Hotel 3D (EU)(M4),我的宠物宝宝酒店3D(欧)SIM(模拟养成类)
Jewel Pet – Mahou no Rhythm de Ieie (JP),宝石宠物 魔法节拍(日)ACT(动作类)
Jewel Pet – Mahou de Oshare ni Dance Deco (JP),宝石宠物 魔法之舞(日)ACT(动作类)
Jewel Pet – Cafe de Mahou no Cooking (JP),宝石宠物 咖啡店的魔法烹饪(日)ETC(益智类)
Mystery Case Files – Ravenhearst (EU)(M4),神秘视线 回到幽灵山庄(欧)ETC(益智类)
Candy Match 3 (EU)(M6),糖果匹配3(欧)ETC(益智类)
Cooking Mama 4 (EU)(M5),料理妈妈4(欧)SIM(模仿类)
Kirby – Triple Deluxe (EU)(M5),星之卡比 三重彩(欧)ACT(动作类)
Doraemon – Nobita to Kiseki no Shima (JP),哆啦A梦 大雄与奇迹之岛(日)RPG(角色扮演)
Putty Squad (EU)(M5),点点君大进击(欧)ACT(动作类)
Vitamin X – Evolution Plus (JP),维他命X 进化加强版(日)RPG(角色扮演)
Nightmare Puzzle – Crush 3D (JP),压碎空间3D(日)ACT(动作类)
Real Heroes – Firefighter 3D (Rondomedia) (EU)(M5),火场英雄 消防队员(欧)ACT(动作类)
Heavy Fire – The Chosen Few 3D (EU)(M5),战火纷飞 阿富汗 少数精锐3D(欧)Action(动作射击类)
Dora-Chie – Mini-Dora Ongakutai to 7-tsu no Chie (JP),哆啦A梦的智慧 迷你叮当音乐队和7个智慧(日)
"Cube, The (EU)(M3)",酷比(欧)ETC(益智类)
Super Black Bass – 3D Fight (JP),超级黑巴斯3D 钓魂(日)SIM(模仿类)
Mystery Murders – Jack the Ripper (EU)(M2),神秘谋杀 开膛手杰克(欧)AVG(文字类)
World Soccer Winning Eleven 2014 – Aoki Samurai no Chousen (JP),实况足球 2014 蓝色武士的挑战(日)SPG(体育类)
Cooking Mama 5 (JP),料理妈妈5(日)SIM(模仿类)
Fish Eyes 3D (JP),鱼之眼 天堂3D(日)PUZ(益智类)
Oshigoto Theme Park 2 (JP),职业主题公园2(日)PUZ(益智类)
Putty Squad (US)(M3),点点君大进击(美)ACT(动作类)
Oshare Hamster to Kurasou – Issho ni Odekake (JP),与漂亮的仓鼠一起生活 共同外出(日)SIM(模仿类)
Need for Speed – The Run (JP),极品飞车16 亡命天涯(日)RAC(竞速类)
Oresama Kingdom – Ikemen Kareshi o Get Shiyo! Moe Kyun School Days (JP),我的王国(日)SIM(模仿类)
Ninja Jajamaru-kun (JP),忍者茶茶丸 樱花公主与火龙之谜(日)ACT(动作类)
Tintin no Bouken – Unicorn-Gou no Himitsu (JP),丁丁历险记 独角兽号的秘密(日)AAVG(动作冒险类)
Funfair Party Games (EU)(M2),游艺聚会游戏(欧)
Ryoume de Unou o Kitaeru – 3D Sokudoku Jutsu (JP),用两眼锻炼右脑的3D速读术(日)PUZ(益智类)
Shoshinsha Kara Nippon Ichi Made Soroban Anzan – Flash Anzan (JP),农林育成3D 口袋庄园
Disney Princess – My Fairytale Adventure (EU)(M3),迪士尼公主们 我的童话冒险(欧)RPG(角色扮演)
Cardfight!! Vanguard – Lock On Victory!! (JP),卡片战斗先导者 胜券在握
Persona Q – Shadow of the Labyrinth (JP),女神异闻录Q 迷宫之影(日)RPG(角色扮演)
Farming Simulator 14 (EU)(M6),模拟农场14(欧)PUZ(益智类)
Tomodachi Life (EU)(M5),朋友聚会 新生活(欧)ETC(其他类)
Legends of Oz – Dorothy's Return (EU),奥兹国传奇 桃乐西归来(欧)AVG(冒险类)
Cloudy with a Chance of Meatballs 2 (EU),美食从天降2(欧)ACT(动作类)
Tomodachi Life (US)(M3),朋友聚会 新生活(美)PAR(派对类)
Dog School – Lovely Puppy (JP),小狗学校 可爱汪星人
Kipper no Eigo Kyoushitsu – Floppy's Phonics Vol 1 – Kipper-Hen (JP),奇帕的英语教室 轻松学发音 奇帕篇(日)PUZ(益智类)
Kipper no Eigo Kyoushitsu – Floppy's Phonics Vol 2 – Biff-Hen (JP),帕的英语教室 轻松学发音 比夫篇(日)PUZ(益智类)
Kipper no Eigo Kyoushitsu – Floppy's Phonics Vol 3 – Chip-Hen (JP),奇帕的英语教室 轻松学发音 查普篇(日)PUZ(益智类)
Pika Pika Nurse Monogatari 2 (JP),闪光护士物语2(日)SIM(模拟类)
Inazuma Eleven Go – Light (EU)(M5),闪电十一人GO 光明(欧)RPG(角色扮演)
Inazuma Eleven Go – Shadow (EU)(M5),闪电十一人GO 黑暗(欧)RPG(角色扮演)
How to Train Your Dragon 2 (US)(M4),驯龙高手2(美)ACT(动作类)
Pokemon Art Academy (JP),口袋妖怪绘心教室(日)PUZ(益智类)
Konchu Monster – Super Battle (JP),昆虫怪兽 超级战斗(日)AVG(冒险类)
Moshi Monsters – Katsuma Unleashed (EU),莫希怪兽 胜利释放(欧)PUZ(益智类)
PachiPara 3D – Ooumi Monogatari 2 with Agnes Lum (JP),柏青哥3D大海物语2 With 小行星 帕青风云录·花 消失的资格证(日)PUZ(益智类)
PachiPara 3D – Premium Umi Monogatari (JP),柏青哥3D 奖金海物语～发梦少女与柏青哥王决定战(日)PUZ(益智类)
Shifting World – Shiro to Kuro no Meikyuu (JP),柏青哥3D 奖金海物语～发梦少女与柏青哥王决定战(日)PUZ(益智类)
Taiko no Tatsujin – Don to Katsu no Jikuu Daibouken (JP),太鼓达人 咚咔的时空大冒险(日)Music(音乐类)
Girls' Fashion Shoot (EU)(M2),妮可拉监修 模特的养成2(欧)SIM(模拟类)
"Mysterious Cities of Gold – Secret Paths, The (EU)(M9)",神秘的黄金城 密径(欧)PUZ(益智类)
Hello Kitty Picnic with Sanrio Characters (EU)(M5),凯蒂猫野餐with三丽欧的朋友(欧)PUZ(益智类)
Pac-World (JP),吃豆人的可怕冒险(日)ACT(动作类)
