en_name,cn_name
Lego Batman 3: Beyond Gotham,乐高蝙蝠侠 3：飞跃高谭市 [英文版]
Battalion Commander,大队长 [英文版]
Run Like Hell!,地狱暴走 [英文版]
The Keeper of 4 Elements,四元素守护者 [英文版]
Another World: 20th Anniversary Edition,另一个世界：20周年纪念版 [英文版]
Baboon!,炸弹飞猴 [英文版]
Rogue Legacy,盗贼遗产 [英文版]
Cel Damage HD,巨大损失 高清版 [英文版]
Toukiden: Kiwami,讨鬼传：极 [英文版]
Warriors Orochi 3 Ultimate,无双大蛇 2 终极版 [英文版]
Hyperdimension Neptunia: Re;Birth1,超次元海王星：重生 1 [英文版]
Sparkle 2,闪耀祖玛 2 [英文版]
Crimsonland,血腥大地 [英文版]
Atelier Rorona Plus: The Alchemist of Arland,新罗罗娜的炼金工房：起始物语 亚兰德的炼金术士 [英文版]
Phantom Breaker: Battlegrounds,幻象破坏者：战场 [英文版]
Mahjong Gold,黄金麻将 [英文版]
Skeleton Rider,骷髅骑士 [英文版]
OlliOlli2: Welcome to Olliwood,像素滑板 2：欢迎来到奥莱坞 [英文版]
MAGICAL BEAT,魔幻节拍 [英文版]
Samurai Warriors 4,战国无双 4 [英文版]
Natural Doctrine,自然法则 [日英文版]
Invokers Tournament,召唤师比赛 [英文版]
Soldner-X 2: Final Prototype,X战将 2：最终原型 [英文版]
Child of Light,光之子 [英文版]
Citizens of Earth,地球公民 [英文版]
Senran Kagura: Shinovi Versus,闪乱神乐：少女们的证明 [英文版]
Senran Kagura: Bon Appetit! (Hanzo x Crimson Squad),忍乳负重 闪乱神乐 [英文版]
FIFA 15 (ENG),FIFA 15 [英文版]
FIFA 15 (FRA),FIFA 15 [小语种版]
FIFA 15 (SPA),FIFA 15 [小语种版]
FIFA 15 (DEU),FIFA 15 [小语种版]
FIFA 15 (DUT),FIFA 15 [小语种版]
Gravity Badgers,重力獾 [英文版]
Get Off My Lawn!,离开我的草坪！ [英文版]
Kick & Fennick,提克和芬尼克 [英文版]
Metrico,图表世界 [英文版]
Sword Art Online -Hollow Fragment-,刀剑神域：虚空断章 [英文版]
Pocket RPG,口袋世界 [英文版]
Element4l,四元素大冒险 [英文版]
Dragon Fin Soup,龙翅汤 [英文版]
Hyperdimension Neptunia: Re;Birth2 Sisters Generation,超次元海王星：重生 2 姐妹时代 [英文版]
Rugby 15,世界杯橄榄球赛 15 [英文版]
Arcana Heart 3: Love Max!!!!!,圣灵之心 3：爱的极限六星 [英文版]
Criminal Girls: Invite Only,罪恶少女：诱惑 [英文版]
Scram Kitty DX,急停猫 DX [英文版]
"Don't Die, Mr. Robot!",别死！机器人先生 [英文版]
AKIBA'S TRIP: Undead ＆ Undressed,秋叶脱物语 2 [英文版]
htoL#NiQ: The Firefly Diary,萤火虫日记 [英文版]
Tetris Ultimate,俄罗斯方块 终极版 [英文版]
Race The Sun,逐日飞翔 [英文版]
Pix the Cat,贪吃猫 [英文版]
Heroes of Loot,乱世英雄 [英文版]
Best of Arcade Games (DEMO - needs DLC to unlock full),最佳街机游戏 (DEMO - 需要 DLC 解锁) [英文版]
Project Root,根源计划 [英文版]
Rock Boshers DX: Director's Cut,碎石者：导演剪辑版 [英文版]
Tokyo Twilight Ghost Hunters,魔都红色幽击队 [英文版]
Flame Over,火中英雄 [英文版]
Rollers of the Realm,王国弹珠台 [英文版]
AQUA KITTY - Milk Mine Defender DX,水猫猫：奶工保卫战 DX [英文版]
Woah Dave!,哇哦戴夫！ [英文版]
Fantasy Hero: Unsigned Legacy,幻想英雄：未被继承的遗产 [英文版]
Jetpack Joyride Deluxe,火箭飞人 豪华完整版 [中英文版]
BADLAND: Game of the Year Edition,迷失之地 年度版 [英文版]
Tadeo Jones and the Lost Manuscript,泰德与失落的卷轴 [小语种版]
Knight Solitaire,骑士纸牌 [英文版]
Medieval Defenders,中世纪塔防 [英文版]
Pirate Solitaire,海盗纸牌 [英文版]
Strike Solitaire 2,纸牌配对 2 [英文版]
Strike Solitaire,保龄球纸牌 [英文版]
The Binding of Isaac: Rebirth,以撒的结合：重生 [英文版]
Nidhogg,尼德霍克 [英文版]
Q*bert: Rebooted,Q伯特重启 [英文版]
Mahjong Carnival,麻将嘉年华 [英文版]
Retro City Rampage DX,荒野老城 DX [英文版]
Operation Abyss: New Tokyo Legacy,东京新世录：作战深渊 [英文版]
1001 Spikes,1001颗尖刺 [英文版]
Multiplayer.it,Multiplayer.it（应用软件） [小语种版]
Home - A Unique Horror Adventure,凶宅 [英文版]
Stealth Inc 2: A Game of Clones,前行公司 2：克隆游戏 [英文版]
SteamWorld Heist,蒸汽世界：大抢劫 [英文版]
La-Mulana EX,穆拉纳秘宝 [日英文版]
MXGP - The Official Motocross Videogame Compact,越野摩托车 简化版 [英文版]
MotoGP 14 Compact,摩托GP 14 精简版 [英文版]
Disney Infinity 2.0 Play Without Limits,迪斯尼无限 2.0 (漫威超级英雄版) [英文版]
Disney Infinity 2.0 Play Without Limits,迪斯尼无限 2.0 (漫威超级英雄版) [英文版]
Atelier Ayesha Plus ~The Alchemist of Dusk~,亚莎的炼金工房 Plus：黄昏大地的炼金术士 [英文版]
Hyperdevotion Noire: Goddess Black Heart,超女神信仰诺瓦露：激神黑心 [英文版]
Severed,断绝 [英文版]
Lego Jurassic World,乐高侏罗纪世界 [英文版]
Damascus Gear: Operation Tokyo,大马士革机器人：东京始战 [英文版]
Nihilumbra,诅咒世界大冒险 [中日英韩文版]
Lego Ninjago: Shadow of Ronin,乐高幻影忍者：浪人之影 [英文版]
Hyperdimension Neptunia U: Action Unleashed,超次元海王星 U：战斗释放 [英文版]
J-STARS Victory VS+,Jump全明星乱斗+ [英文版]
ROCK BOSHERS DX: Director's Cut SOUNDTRACK,碎石者：导演剪辑版 原声 [英文版]
AQUA KITTY - Milk Mine Defender DX (Soundtrack),水猫猫：奶工保卫战 DX 原声 [英文版]
SpongeBob HeroPants,海绵宝宝：英雄裤子 [英文版]
One Piece: Pirate Warriors 3,海贼王：海贼无双 3 [英文版]
Titan Souls,泰坦之魂 [英文版]
Teslagrad,特斯拉学徒 [英文版]
Steins;Gate,命运石之门 [英文版]
Rayman Origins + Legends,雷曼：起源+传奇 [英文版]
Whispering Willows,灵界女孩 [英文版]
Grim Fandango Remastered,冥界狂想曲 重制版 [英文版]
Space Hulk,太空巨人 [英文版]
Cosmophony,虚拟宇宙 [英文版]
Hatoful Boyfriend,帅鸽男友 [英文版]
Poltergeist: A Pixelated Horror,驱魔人：像素恐怖 [英文版]
Bodycheck (3.61+!) [3.63],激烈对抗 [需3.63及以上系统版本 | 英文版]
Amnesia: Memories,失忆症：记忆 [英文版]
Bombing Busters,爆破克星 [英文版]
XCOM: Enemy Unknown Plus,幽浮：未知敌人 Plus [英文版]
Shovel Knight,铲子骑士 [中英文版]
Reel Fishing: Master’s Challenge,鱼之眼：大师挑战 [英文版]
XBlaze Code: Embryo,X苍炎 代号：萌芽 [英文版]
Sid Meier's Civilization Revolution 2 Plus,文明：变革 2 Plus [英文版]
Day of the Tentacle Remastered,触手也疯狂 重制版 [英文版]
Broken Age,破碎时光 [英文版]
Hyperdimension Neptunia: Re;Birth3 V Generation,超次元海王星：重生 3 V 世纪 [英文版]
TorqueL,物理调整版 [英文版]
WRC 5 - FIA World Rally Championship,世界拉力锦标赛 5 [英文版]
Dengeki Bunko: Fighting Climax,电击文库：格斗巅峰 [英文版]
Lego Marvel's Avengers,乐高漫威复仇者联盟 [英文版]
Royal Defense Invisible Threat,皇家塔防：隐形的威胁 [英文版]
Royal Defense,皇家塔防 [英文版]
Croixleur Sigma,黑色规则：西格玛 [英文版]
Color Guardians,色彩守护者 [英文版]
Geometry Wars 3: Dimensions Evolved,几何战争 3：维度 [英文版]
Rugby World Cup 2015,世界杯橄榄球赛 2015 [英文版]
NekoBuro - Cats Block,方块猫嘉年华 [英文版]
Metal Slug 3,合金弹头 3 [英文版]
Sparkle Unleashed,闪耀之星 [英文版]
Type:Rider,飞跃印刷史 [英文版]
Handball 16,手球 16 [英文版]
The Swindle,骗局 [英文版]
Axiom Verge,公理边缘 [英文版]
Sayonara UmiharaKawase +,再见了海腹川背 [英文版]
Nova-111,新星-111 [英文版]
Super Time Force Ultra,超时空战队 终极版 [英文版]
Danganronpa Another Episode: Ultra Despair Girls,枪弹辩驳番外篇：绝对绝望少女 [英文版]
Spider: Rite of the Shrouded Moon (3.61+!) [3.61],蜘蛛：月亮笼罩的仪式 [需3.61及以上系统版本 | 英文版]
Top Trumps Turbo (3.61+!) [3.63],顶级王牌：对抗赛 [需3.63及以上系统版本 | 英文版]
Assassin's Creed Chronicles,刺客信条编年史 [中英文版]
Xeodrifter,漂移者 [英文版]
Ar nosurge Plus: Ode to an Unborn Star,静籁永恒 Plus：献给诞生执行的祈祷诗 [英文版]
Gem Legends,宝石粉碎传奇 [英文版]
Pumped BMX +,极限自行车+ [英文版]
Back to Bed,回到床上 [英文版]
Samurai Warriors: Chronicles 3,战国无双 编年史 3 [英文版]
Shutshimi,肌肉金鱼 [英文版]
Crunchyroll,Crunchyroll [英文版]
VVVVVV,VVVVVV [英文版]
A Boy and His Blob,男孩与泡泡怪 [英文版]
Dungeon Travelers 2: The Royal Library & The Monster Seal,迷宫旅人 2：王立图书馆与魔物的封印 [英文版]
Lost Dimension,消失的次元 [英文版]
Velocibox (Game and Theme),矢量旋风 (游戏和主题) [英文版]
The BIT.TRIP,公路旅行 [英文版]
Corpse Party: Blood Drive,尸体派对：驭血 [英文版]
Rogue Aces (3.61+!) [3.65],狗斗王牌 [需3.65及以上系统版本 | 英文版]
Octodad: Dadliest Catch,章鱼奶爸：致命捕捉 [中英文版]
Sky Force Anniversary,傲气雄鹰 [英文版]
Volume,音量 [英文版]
Samurai Warriors 4-II,战国无双 4-II [英文版]
Deception IV: The Nightmare Princess,影牢：另一个公主 [英文版]
Sword Art Online: Lost Song,刀剑神域：失落之歌 [英文版]
Funk of Titans,疯狂泰坦 [英文版]
Rocketbirds 2: Evolution,火箭鸟 2：进化 [英文版]
Mediaset Infinity,Infinity（应用软件） [小语种版]
Roundabout (3.61+!) [3.68],回旋 [需3.68及以上系统版本 | 英文版]
Corridor Z,僵尸回廊 [英文版]
Unepic,厕所穿越记 [英文版]
2013: Infected Wars,2013：病毒战争 [英文版]
Farming Simulator 16,模拟农场 16 [英文版]
Level 22,22楼 [英文版]
Norn9: Var Commons,命运九重奏：共用 [英文版]
Code: Realize ~Guardian of Rebirth~,Code:Realize 创世的公主 [英文版]
Squares,方块 [英文版]
Hatoful Boyfriend: Holiday Star,帅鸽男友：假日之星 [英文版]
Curses 'N Chaos,混乱与诅咒 [英文版]
Actual Sunlight,真实阳光 [英文版]
Skullgirls 2nd Encore,骷髅女孩：再度返场 [英文版]
Digimon Story Cyber Sleuth,数码宝贝物语 网络侦探 [英文版]
The Bridge,桥 [英文版]
BlazBlue: Chronophantasma Extend,苍翼默示录：刻之幻影 扩展版 [英文版]
The Legend of Heroes: Trails of Cold Steel,英雄传说：闪之轨迹 [英文版]
Persona 4: Dancing All Night,女神异闻录 4：通宵热舞 [英文版]
Uncanny Valley (3.61+!) [3.61],恐怖谷 [需3.61及以上系统版本 | 英文版]
The Sun and Moon,太阳与月亮 [英文版]
Paranautical Activity,毁灭行动 [英文版]
Dynasty Warriors 8 Empires,真•三国无双 7 帝国 [英文版]
Vertical Drop Heroes HD,堕落的英雄 高清版 [英文版]
WE ARE DOOMED,我们命中注定 [英文版]
God Eater Resurrection,噬神者：解放重生 [英文版]
God Eater 2 Rage Burst,噬神者 2：狂怒解放 [英文版]
Bastion,堡垒 [英文版]
Lego Star Wars: The Force Awakens,乐高星球大战：原力觉醒 [英文版]
Twitch,Twich (应用软件) [英文版]
Letter Quest Remastered,单词斗恶龙 重制版 [英文版]
DARIUSBURST Chronicle Saviours,变形机战编年史：救世主 [英文版]
Super Meat Boy!,超级食肉男孩 [英文版]
Senran Kagura: Estival Versus,闪乱神乐：少女们的选择 [英文版]
Earth Defense Force 2: Invaders from Planet Space,地球防卫军 2 携带版 V2 [英文版]
Pixel Hunter,像素猎人 [英文版]
Red Game Without a Great Name,一个没有名字的红色游戏 [英文版]
The Quiet Collection,安静合集 [英文版]
Dreii,构建 [英文版]
Superbeat Xonic,超酷节拍：音速 [英文版]
Dynasty Warriors 8 Empires (Free Alliances Version),真•三国无双 7 帝国 (共斗版) [英文版]
One Piece: Burning Blood,海贼王：燃烧之血 [英文版]
Fat City,富裕城市 [英文版]
Dino Dini's Kick Off Revival (3.61+!) [3.63],劲射入网：复苏 [需3.63及以上系统版本 | 英文版]
Rally Copters,集会直升机 [英文版]
Attack on Titan: Wings of Freedom,进击的巨人 [英文版]
Super Star Wars,超级星球大战 [英文版]
Panda Run,熊猫快跑 [英文版]
Three Fourths Home,慢慢归家路：扩展版 [英文版]
Ninja Senki DX,忍者战记 DX [英文版]
Trillion: God of Destruction,魔坏神 兆力昂 [英文版]
Atelier Escha & Logy Plus ~Alchemists of the Dusk Sky~,艾斯卡与罗杰的炼金工房：黄昏天空的炼金术士 [英文版]
Samurai Warriors 4 Empires,战国无双 4 帝国 [英文版]
Stranger of Sword City,剑之街的异邦人 [英文版]
Neon Chrome (3.61+!) [3.61],朋克大暴走 [需3.61及以上系统版本 | 英文版]
Baseball Riot,棒球暴乱 [英文版]
Tachyon Project,超光子计划 [英文版]
Nuclear Throne,废土之王 [英文版]
Towerfall Ascension,塔倒：升天 [英文版]
Crypt of the NecroDancer,节奏地牢 [中英文版]
Bridge Constructor (3.61+!) [3.61],桥梁建造师 [需3.61及以上系统版本 | 英文版]
MegaTagmension Blanc + Neptune VS Zombies,激次元组合 机战少女 VS 僵尸军团 [英文版]
Hitman GO: Definitive Edition,杀手 Go 终极版 [英文版]
SwapQuest,拼图冒险 [英文版]
Organ Trail Complete Edition,僵尸之路 完整版 [英文版]
The Last Blade 2,月华剑士 2 [英文版]
Ray Gigant,神依骑士 [英文版]
Knock-Knock,半夜敲门声 [英文版]
Dragon Fantasy: The Black Tome of Ice,龙之幻想：冰之黑书 [英文版]
Stranded: A Mars Adventure,搁浅：火星冒险 [英文版]
Space Overlords (3.61+!) [3.61],太空领主 [需3.61及以上系统版本 | 英文版]
Risk of Rain,雨中冒险 [英文版]
Attractio,吸引 [英文版]
Aegis of Earth: Protonovus Assault,绝对迎击战 [英文版]
HTR+ Slot Car Simulation,模拟玩具赛车 [英文版]
Lumo,卢莫 [英文版]
Neverending Nightmares,永不终止的梦魇 [中英文版]
Zero Escape: Zero Time Dilemma,极限脱出：刻之困境 [英文版]
Energy Cycle (3.61+!) [3.65],能量循环 [需3.65及以上系统版本 | 英文版]
Energy Balance (3.61+!) [3.65],能量平衡 [需3.65及以上系统版本 | 英文版]
Spheroids (3.61+!) [3.63],球状体 [需3.63及以上系统版本 | 英文版]
iO (3.61+!) [3.63],iO [需3.63及以上系统版本 | 英文版]
Green Game: TimeSwapper,绿色游戏：时间交换者 [英文版]
Siralim,瑟拉利姆 [英文版]
World of Final Fantasy,最终幻想世界 [英文版]
Downwell,下井大战 [英文版]
Dex (3.61+!) [3.63],Dex [需3.63及以上系统版本 | 英文版]
Shu (3.61+!) [3.63],Shu [需3.63及以上系统版本 | 英文版]
A Virus Named TOM,汤姆病毒 [英文版]
Gal*Gun: Double Peace,少女射击：双剪刀 [英文版]
Mystery Chronicle: One Way Heroics,神秘纪事：片道勇者 [英文版]
Grand Kingdom,圣王国 [英文版]
A.W.: Phoenix Festa,学战都市 凤华绚烂 [英文版]
Krinkle Krusher,啃货来袭 [英文版]
10 Second Ninja X,10秒忍者 [英文版]
Alone With You,与你独处 [英文版]
Gem Smashers (3.61+!) [3.63],宝石粉碎者 [需3.63及以上系统版本 | 英文版]
Super Blast Deluxe,超级爆破盛宴 [英文版]
Still Time (3.61+!) [3.65],当时间静止 [需3.65及以上系统版本 | 英文版]
Xenoraid (3.61+!) [3.61],X机战 [需3.61及以上系统版本 | 英文版]
Sword Art Online: Hollow Realization (3.61+!) [3.61],刀剑神域：虚空幻界 [需3.61及以上系统版本 | 英文版]
Atelier Sophie ~The Alchemist of the Mysterious Book~,苏菲的炼金工房：不可思议书的炼金术士 [英文版]
LASER DISCO DEFENDERS,激光迪斯科卫士 [英文版]
Adventures of Mana,圣剑传说玛娜 [英文版]
XBlaze Lost: Memories,X苍炎：失去的记忆 [英文版]
Superdimension Neptune vs. Sega Hard Girls,超次元大战 机战少女 VS SEGA 主机娘 [英文版]
Spy Chameleon,变色龙间谍 [英文版]
MUTANT MUDDS: SUPER CHALLENGE,泥土突变体：超级挑战 [英文版]
Dragon Quest Builders,勇者斗恶龙创世小玩家：阿雷夫加尔德复兴记 [英文版]
Mobile Suit Gundam: Extreme VS-Force,机动战士高达：极限进化 VS 力量 [英文版]
Criminal Girls 2: Party Favors,罪恶少女 2 [英文版]
Psycho-Pass: Mandatory Happiness,心灵判官：无法抉择的幸福 [英文版]
Odin Sphere Leifthrasir,奥丁领域：里普特拉希尔 [英文版]
Yomawari: Night Alone,夜廻 [英文版]
Shiren The Wanderer: The Tower of Fortune and the Dice of Fate,不可思议的迷宫 风来的西林 5：命运塔与命运骰子 [英文版]
MeiQ: Labyrinth of Death,迷Q地下去死团 [英文版]
Castle Invasion: Throne Out,城堡入侵：王位 [英文版]
Claire: Extended Cut,克莱尔：加长版 [英文版]
Exist Archive: The Other Side of the Sky,存在档案：天空的另一面 [英文版]
Delta Strike: First Assault,三角洲：先发制人 [英文版]
Bard's Gold,吟游诗人的黄金 [英文版]
Toukiden 2 (3.61+!) [3.63],讨鬼传 2 [需3.63及以上系统版本 | 英文版]
Wanderjahr TryAgainOrWalkAway,Wanderjahr [英文版]
Hatsune Miku: Project DIVA X,初音未来：歌姬计划 X [英文版]
Active Soccer 2 DX,动感足球 2 DX [英文版]
Dungeon Punks,地牢朋克 [英文版]
Valkyrie Drive: Bhikkhuni,女武神驱动：比基尼 [英文版]
Steins;Gate 0 (3.61+!) [3.61],命运石之门 0 [需3.61及以上系统版本 | 英文版]
Summon Night 6: Lost Borders (3.61+!) [3.65],召唤夜响曲 6：消逝的境界 [需3.65及以上系统版本 | 英文版]
Talisman: Digital Edition (3.61+!) [3.63],圣符国度：数字版 [需3.63及以上系统版本 | 英文版]
The Legend of Heroes: Trails of Cold Steel II,英雄传说：闪之轨迹 2 [英文版]
Darkest Dungeon (3.61+!) [3.61],暗黑地牢 [需3.61及以上系统版本 | 英文版]
Last Wings (3.61+!) [3.61],最后的翅膀 [需3.61及以上系统版本 | 英文版]
Root Letter (3.61+!) [3.61],方根书简 [需3.61及以上系统版本 | 英文版]
Garou: Mark of the Wolves (3.61+!) [3.61],饿狼传说：狼之印记 [需3.61及以上系统版本 | 英文版]
Exile's End (3.61+!) [3.61],流亡的终点 [需3.61及以上系统版本 | 英文版]
DEADBOLT (3.61+!) [3.65],死亡闪电 [需3.65及以上系统版本 | 英文版]
Tokyo Twilight Ghost Hunters: Daybreak Special Gigs (3.61+!) [3.61],魔都红色幽击队 [需3.61及以上系统版本 | 英文版]
Pox Nora (3.61+!) [3.65],Pox Nora [需3.65及以上系统版本 | 英文版]
Shantae: Half-Genie Hero (3.61+!) [3.63],桑塔：半精灵英雄 [需3.63及以上系统版本 | 英文版]
Iron Sea Defenders (3.61+!) [3.61],海洋捍卫者 [需3.61及以上系统版本 | 英文版]
Fate/Extella: The Umbral Star (3.61+!) [3.61],Fate/EXTELLA [需3.61及以上系统版本 | 英文版]
Hakuoki: Kyoto Winds (3.61+!) [3.63],薄樱鬼：真改 风之章 [需3.63及以上系统版本 | 英文版]
2064: Read Only Memories (3.61+!) [3.65],2064：存储大战 [需3.65及以上系统版本 | 英文版]
Demetrios - The BIG Cynical Adventure (3.61+!) [3.61],德米特里：玩世不恭大冒险 [需3.61及以上系统版本 | 英文版]
Slain: Back from Hell (3.61+!) [3.61],弑杀：地狱归来 [需3.61及以上系统版本 | 英文版]
Yomawari: Night Alone / htol#NiQ: The Firefly Diary (3.61+!) [3.61],萤火虫日记 [需3.61及以上系统版本 | 英文版]
Touhou Genso Wanderer (3.61+!) [3.63],不可思议的幻想乡 [需3.63及以上系统版本 | 英文版]
Lara Croft GO (3.61+!) [3.63],劳拉 Go [需3.63及以上系统版本 | 英文版]
The Bard's Tale: Remastered and Resnarkled (3.61+!) [3.65],冰城传奇 重制版 [需3.65及以上系统版本 | 英文版]
Atelier Shallie Plus: Alchemists of the Dusk Sea (3.61+!) [3.63],夏利的炼金工房 Plus：黄昏之海的炼金术士 [需3.63及以上系统版本 | 英文版]
Dynasty Warriors: Godseekers (3.61+!) [3.61],真•三国无双 英杰传 [需3.61及以上系统版本 | 英文版]
Lichtspeer (3.61+!) [3.63],光之矛 [需3.63及以上系统版本 | 英文版]
Hue (3.61+!) [3.61],Hue [需3.61及以上系统版本 | 英文版]
KILLALLZOMBIES (3.61+!) [3.61],杀尽僵尸 [需3.61及以上系统版本 | 英文版]
Sword Art Online: Hollow Realization - Original Soundtrack (3.61+!) [3.61],刀剑神域：虚空幻界 原声 [需3.61及以上系统版本 | 英文版]
DYING: Reborn (3.61+!) [3.63],临终：重生试炼 [需3.63及以上系统版本 | 英文版]
Cladun Returns: This Is Sengoku! (3.61+!) [3.63],经典迷宫回归：这是战国 [需3.63及以上系统版本 | 英文版]
Full Throttle Remastered (3.61+!) [3.63],极速天龙 重制版 [需3.63及以上系统版本 | 英文版]
Nurse Love Addiction (3.61+!) [3.65],白衣性爱情依存症 [需3.65及以上系统版本 | 英文版]
Wanted Corp. (3.61+!) [3.61],通缉兵团 [需3.61及以上系统版本 | 英文版]
Hakuoki: Edo Blossoms (3.61+!) [3.65],薄樱鬼：真改 华之章 [需3.65及以上系统版本 | 英文版]
Mary Skelter: Nightmares (3.61+!) [3.65],神狱塔：断罪玛丽 [需3.65及以上系统版本 | 英文版]
Period Cube ~Shackles of Amadeus~ (3.61+!) [3.63],终结魔方：鸟笼的上帝之爱 [需3.63及以上系统版本 | 英文版]
Collar x Malice (3.61+!) [3.65],项圈×恶意 [需3.65及以上系统版本 | 英文版]
Tokyo Xanadu (3.61+!) [3.63],东京幻都 [需3.63及以上系统版本 | 英文版]
Zero Escape: The Nonary Games (3.61+!) [3.63],极限脱出：九人游戏 [需3.63及以上系统版本 | 英文版]
Mutant Mudds Deluxe (3.61+!) [3.61],泥土突变体 豪华版 [需3.61及以上系统版本 | 英文版]
Touhou Double Focus (3.61+!) [3.63],双焦点：文与椛的弹丸取材记行 [需3.63及以上系统版本 | 中英文版]
Akiba's Beat (3.61+!) [3.63],秋叶原妄想物语 [需3.63及以上系统版本 | 英文版]
Oceanhorn: Monster of Uncharted Seas (3.61+!) [3.63],海之号角：神秘海怪 [需3.63及以上系统版本 | 英文版]
The Deer God (3.61+!) [3.63],鹿神 [需3.63及以上系统版本 | 英文版]
Salt and Sanctuary (3.61+!) [3.63],盐与避难所 [需3.63及以上系统版本 | 英文版]
GOD WARS Future Past (3.61+!) [3.63],神之战：超越时空 [需3.63及以上系统版本 | 英文版]
Sokoban Next (3.61+!) [3.65],仓库番 NEXT [需3.65及以上系统版本 | 英文版]
Chaos;Child (3.61+!) [3.65],混沌之子 [需3.65及以上系统版本 | 英文版]
Velocity 2X: Critical Mass Edition (3.61+!) [3.65],极速冒险 2X：临界物质版 [需3.65及以上系统版本 | 英文版]
Farming Simulator 18 (3.61+!) [3.63],模拟农场 18 [需3.63及以上系统版本 | 中英文版]
Ys Origin (3.61+!) [3.63],伊苏：起源 [需3.63及以上系统版本 | 日英文版]
Kung Fury: Street Rage (3.61+!) [3.63],功之怒：怒火街头 [需3.63及以上系统版本 | 英文版]
Windjammers (3.61+!) [3.65],野外飞盘 [需3.65及以上系统版本 | 英文版]
"Papers, Please (3.61+!) [3.65]",入境管理处 [需3.65及以上系统版本 | 英文版]
Berserk and the Band of the Hawk (3.61+!) [3.63],烙印勇士无双 [需3.63及以上系统版本 | 英文版]
Atelier Firis ~The Alchemist and the Mysterious Journey~ (3.61+!) [3.63],菲莉丝的炼金工房：不可思议旅的炼金术士 [需3.63及以上系统版本 | 英文版]
Valkyria Revolution (3.61+!) [3.63],苍蓝革命之女武神 [需3.63及以上系统版本 | 英文版]
Bad Apple Wars (3.61+!) [3.65],坏苹果战争 [需3.65及以上系统版本 | 英文版]
Utawarerumono: Mask of Deception (3.61+!) [3.63],传颂之物：虚伪的假面 [需3.63及以上系统版本 | 英文版]
Operation Babel: New Tokyo Legacy (3.61+!) [3.63],东京新世录：作战深渊 [需3.63及以上系统版本 | 英文版]
A Rose in the Twilight (3.61+!) [3.63],罗洁与黄昏古城 [需3.63及以上系统版本 | 英文版]
Siralim 2 (3.61+!) [3.63],瑟拉利姆 2 [需3.63及以上系统版本 | 英文版]
Drive Girls (3.61+!) [3.63],驱动少女：新星拔耀 [需3.63及以上系统版本 | 英文版]
Code: Realize ~Future Blessings~ (3.61+!) [3.65],Code:Realize 祝福的未来 [需3.65及以上系统版本 | 英文版]
Super Mutant Alien Assault (3.61+!) [3.68],超突变外星人袭击 [需3.68及以上系统版本 | 英文版]
Accel World vs Sword Art Online (3.61+!) [3.65],加速世界 VS 刀剑神域：千年黄昏 [需3.65及以上系统版本 | 英文版]
Toukiden 2 Free Alliances Version (3.61+!) [3.63],讨鬼传 2 共斗版 [需3.63及以上系统版本 | 英文版]
The Caligula Effect (3.61+!) [3.63],卡里古拉 [需3.63及以上系统版本 | 英文版]
Bit Dungeon Plus (3.61+!) [3.67],像素地下城 [需3.67及以上系统版本 | 中英文版]
Twin Robots (3.61+!) [3.65],双子机器人 [需3.65及以上系统版本 | 英文版]
Peasant Knight (3.61+!) [3.69],农民骑士 [需3.69及以上系统版本 | 英文版]
Blasting Agent: Ultimate Edition (3.61+!) [3.63],爆破剂 终极版 [需3.63及以上系统版本 | 英文版]
Metagal (3.61+!) [3.69],百变女孩 [需3.69及以上系统版本 | 英文版]
League of Evil (3.61+!) [3.67],邪恶联盟 [需3.67及以上系统版本 | 英文版]
SteamWorld Dig 2 (3.61+!) [3.65],蒸汽世界 2 [需3.65及以上系统版本 | 英文版]
Ninja Usagimaru: Two Tails of Adventure (3.61+!) [3.65],疾风兔丸：冒险双奇谭 [需3.65及以上系统版本 | 英文版]
Plantera (3.61+!) [3.63],世纪之花 [需3.63及以上系统版本 | 英文版]
Romancing SaGa 2 (3.61+!) [3.65],浪漫沙加 2 [需3.65及以上系统版本 | 英文版]
Chasm (3.61+!) [3.68],深渊矿坑 [需3.68及以上系统版本 | 英文版]
Rabi-Ribi (3.61+!) [3.65],拉比哩比 [需3.65及以上系统版本 | 英文版]
Dragons Online (3.61+!) [3.63],龙 Online [需3.63及以上系统版本 | 英文版]
Spellspire (3.61+!) [3.63],拼写之魂 [需3.63及以上系统版本 | 英文版]
Danganronpa V3: Killing Harmony (3.61+!) [3.65],枪弹辩驳 3：大家的自相残杀新学期 [需3.65及以上系统版本 | 英文版]
Ys VIII: Lacrimosa of DANA (3.61+!) [3.65],伊苏 8：丹娜的陨涕日 [需3.65及以上系统版本 | 英文版]
Touhou Kobuto V: Burst Battle (3.61+!) [3.65],东方假面 5：爆裂战斗 [需3.65及以上系统版本 | 英文版]
The Count Lucanor (3.61+!) [3.65],卢卡诺伯爵 [需3.65及以上系统版本 | 英文版]
It's Spring Again (3.61+!) [3.65],春天又来了 [需3.65及以上系统版本 | 英文版]
Vegas Party (3.61+!) [3.65],维加斯派对 [需3.65及以上系统版本 | 英文版]
Mercenary Kings Reloaded (3.61+!) [3.67],佣兵之王 重装版 [需3.67及以上系统版本 | 英文版]
Fallen Legion: Flames of Rebellion (3.61+!) [3.65],堕落军团：火焰的叛乱 [需3.65及以上系统版本 | 中英文版]
